URL,material,origin,source,translator_or_creator,amount_reproduced,permission_status,echobuddha_contribution,risk,action,status
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/eightfold-path/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,suttacentral.net|www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/four-noble-truths/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,suttacentral.net,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/questions-about-buddhism/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,suttacentral.net,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,suttacentral.net|www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,suttacentral.net,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,suttacentral.net,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation-guide/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation-safety/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/10-minute-meditation-practice/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org|www.nccih.nih.gov|www.nhs.uk,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/5-minute-meditation-practice/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/breathing-meditation/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,suttacentral.net|www.nccih.nih.gov,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/loving-kindness-meditation/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,suttacentral.net|www.nccih.nih.gov,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/meditation-for-beginners/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/meditation-posture-for-beginners/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org|www.nccih.nih.gov,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/mindfulness-in-daily-life/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/walking-meditation/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,suttacentral.net,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/when-meditation-feels-hard/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,suttacentral.net|www.nccih.nih.gov|www.nhs.uk,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/mindful-living/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/privacy-policy/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,adssettings.google.com,ECHO_BUDDHA_EDITORIAL,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/quote-attribution-policy/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/quotes/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/quotes/awareness/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
