url_id,URL,page_family,family_group,topic,primary_intent,declared_role,owner_url,independent_purpose_raw,independent_purpose_weighted,independent_purpose_evidence,independent_purpose_confidence,originality_raw,originality_weighted,originality_evidence,originality_confidence,external_value_raw,external_value_weighted,external_value_evidence,external_value_confidence,internal_differentiation_raw,internal_differentiation_weighted,internal_differentiation_evidence,internal_differentiation_confidence,completeness_raw,completeness_weighted,completeness_evidence,completeness_confidence,editorial_contribution_raw,editorial_contribution_weighted,editorial_contribution_evidence,editorial_contribution_confidence,trust_raw,trust_weighted,trust_evidence,trust_confidence,ux_raw,ux_weighted,ux_evidence,ux_confidence,search_equity_raw,search_equity_weighted,search_equity_evidence,search_equity_confidence,return_value_raw,return_value_weighted,return_value_evidence,return_value_confidence,publisher_value_score,main_score_evidence,external_benchmark_reference,external_originality_confidence,similarity_cluster,intent_cluster,owner_support_relation,query_ownership,gsc_clicks,gsc_impressions,SEO_equity_level,policy_risk_flags,critical_override,critical_override_reason,mass_production_signal,people_first_purpose,who_signal,how_signal,why_signal,factual_review_required,score_band,provisional_review_class,evaluation_confidence,scoring_status,second_review_required,scoring_dispute,first_pass_score,second_pass_score,second_pass_rationale,notes
url_e0ad470646dc7e3b,https://echobuddha.com/articles/category/practice/,ARTICLE_CATEGORY,Articles,Page-specific / unclustered,navigation/reference,CATEGORY,,3,9.0,navigation/reference; no declared owner relationship; topic cluster contains 39 indexable URLs.,HIGH,1,3.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.7368, unique-text ratio 0.2632; 0 retained similarity pairs; max lexical 0.0000; max heading 0.0000.",HIGH,2,6.0,3 current authoritative benchmarks assigned for Page-specific / unclustered; EchoBuddha role is navigation/reference; 0 extracted citations; 0 Buddhist primary-source links; source section present.,MEDIUM,3,9.0,0 retained similarity pairs; max lexical 0.0000; max heading 0.0000; no declared owner relationship; query ownership is NO_DATA rather than inferred.,HIGH,3,6.0,10 headings and 20 paragraphs inspected as structural coverage evidence; purpose is navigation/reference; word count did not award points.,HIGH,2,4.0,Visible author/editorial signal NOT_VERIFIED; process reference present; provenance is structured repository content with historical drafting method not fully verified.,HIGH,3,3.0,0 extracted citations; 0 Buddhist primary-source links; source section present,HIGH,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,3,3.0,0 clicks and 6 impressions in the preserved three-month page export; query×page join unavailable,HIGH,3,3.0,"navigation/reference assessed for reference, practice, reflection, or repeat navigation utility; family ARTICLE_CATEGORY; independent-purpose raw score 3/5.",HIGH,50,Evidence-weighted internal Phase 2 score; NAVIGATION_DOMINANT_SURFACE | BOILERPLATE_DOMINANT | LOW_UNIQUE_TEXT_RATIO.,TRICYCLE_BEGINNERS | ATI_BEFRIENDING | LIONS_ROAR,MEDIUM,NONE,Page-specific / unclustered,NONE_VERIFIED,NO_DATA,0,6,LIMITED,NAVIGATION_DOMINANT_SURFACE | BOILERPLATE_DOMINANT | LOW_UNIQUE_TEXT_RATIO,false,,MODERATE,MODERATE,ADEQUATE,ADEQUATE,ADEQUATE,true,50–69,MAJOR_REVIEW_CANDIDATE,HIGH,SCORED,true,false,50,50,Independent challenge found no evidence-based adjustment.,"Internal governance score, not a Google score or final URL disposition."
url_ef886a2a006ca6b7,https://echobuddha.com/articles/category/reflection/,ARTICLE_CATEGORY,Articles,Page-specific / unclustered,navigation/reference,CATEGORY,https://echobuddha.com/articles/,3,9.0,navigation/reference; declared owner(s): https://echobuddha.com/articles/; topic cluster contains 39 indexable URLs.,MEDIUM,1,3.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.7689, unique-text ratio 0.2311; 0 retained similarity pairs; max lexical 0.0000; max heading 0.0000.",MEDIUM,2,6.0,3 current authoritative benchmarks assigned for Page-specific / unclustered; EchoBuddha role is navigation/reference; 0 extracted citations; 0 Buddhist primary-source links; source section present.,MEDIUM,3,9.0,0 retained similarity pairs; max lexical 0.0000; max heading 0.0000; declared owner(s): https://echobuddha.com/articles/; query ownership is NO_DATA rather than inferred.,HIGH,3,6.0,12 headings and 24 paragraphs inspected as structural coverage evidence; purpose is navigation/reference; word count did not award points.,MEDIUM,2,4.0,Visible author/editorial signal NOT_VERIFIED; process reference present; provenance is structured repository content with historical drafting method not fully verified.,MEDIUM,3,3.0,0 extracted citations; 0 Buddhist primary-source links; source section present,MEDIUM,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,2,2.0,0 clicks and 0 impressions in the preserved three-month page export; query×page join unavailable,HIGH,3,3.0,"navigation/reference assessed for reference, practice, reflection, or repeat navigation utility; family ARTICLE_CATEGORY; independent-purpose raw score 3/5.",MEDIUM,49,Evidence-weighted internal Phase 2 score; LOW_VALUE_INVENTORY_RISK | NAVIGATION_DOMINANT_SURFACE | OWNER_SUPPORT_OVERLAP | BOILERPLATE_DOMINANT | LOW_UNIQUE_TEXT_RATIO.,TRICYCLE_BEGINNERS | ATI_BEFRIENDING | LIONS_ROAR,MEDIUM,NONE,Page-specific / unclustered,DECLARED_SUPPORT,NO_DATA,0,0,LOW,LOW_VALUE_INVENTORY_RISK | NAVIGATION_DOMINANT_SURFACE | OWNER_SUPPORT_OVERLAP | BOILERPLATE_DOMINANT | LOW_UNIQUE_TEXT_RATIO,false,,MODERATE,MODERATE,ADEQUATE,ADEQUATE,ADEQUATE,true,30–49,CONSOLIDATION_INDEXATION_REVIEW_CANDIDATE,MEDIUM,SCORED,true,false,49,49,Independent challenge found no evidence-based adjustment.,"Internal governance score, not a Google score or final URL disposition."
url_264386eee735eef0,https://echobuddha.com/articles/compassion-as-a-daily-discipline/,ARTICLE,Articles,Compassion,practical guide,PRACTICAL_APPLICATION,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,2,6.0,practical guide; declared owner(s): https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/; topic cluster contains 19 indexable URLs.,HIGH,4,12.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.1798, unique-text ratio 0.8202; 5 retained similarity pairs; max lexical 0.1146; max heading 0.4615.",HIGH,3,9.0,3 current authoritative benchmarks assigned for Compassion; EchoBuddha role is practical guide; 1 extracted citations; 1 Buddhist primary-source links; source section present.,MEDIUM,2,6.0,5 retained similarity pairs; max lexical 0.1146; max heading 0.4615; declared owner(s): https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/; query ownership is NO_DATA rather than inferred.,HIGH,4,8.0,28 headings and 45 paragraphs inspected as structural coverage evidence; purpose is practical guide; word count did not award points.,HIGH,4,8.0,Visible author/editorial signal Echo Buddha Editorial; process reference present; provenance is structured repository content with historical drafting method not fully verified.,HIGH,5,5.0,1 extracted citations; 1 Buddhist primary-source links; source section present,HIGH,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,2,2.0,0 clicks and 1 impressions in the preserved three-month page export; query×page join unavailable,HIGH,3,3.0,"practical guide assessed for reference, practice, reflection, or repeat navigation utility; family ARTICLE; independent-purpose raw score 2/5.",HIGH,63,Evidence-weighted internal Phase 2 score; OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE.,SC_SNP1_8 | ATI_SNP1_8 | DHAMMA_KHP5,MEDIUM,ND_COMPASSION,INTENT_COMPASSION,DECLARED_SUPPORT,NO_DATA,0,1,LIMITED,OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE,false,,LOW,WEAK,ADEQUATE,ADEQUATE,WEAK,true,50–69,MAJOR_REVIEW_CANDIDATE,HIGH,SCORED,true,false,63,63,Independent challenge found no evidence-based adjustment.,"Internal governance score, not a Google score or final URL disposition."
url_a84fd88395b758fc,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,ARTICLE,Articles,Compassion,practical guide,PRIMARY_PILLAR,,4,12.0,practical guide; no declared owner relationship; topic cluster contains 19 indexable URLs.,HIGH,4,12.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.1725, unique-text ratio 0.8275; 2 retained similarity pairs; max lexical 0.1323; max heading 0.5000.",HIGH,3,9.0,3 current authoritative benchmarks assigned for Compassion; EchoBuddha role is practical guide; 1 extracted citations; 1 Buddhist primary-source links; source section present.,MEDIUM,4,12.0,2 retained similarity pairs; max lexical 0.1323; max heading 0.5000; no declared owner relationship; query ownership is NO_DATA rather than inferred.,HIGH,4,8.0,26 headings and 42 paragraphs inspected as structural coverage evidence; purpose is practical guide; word count did not award points.,HIGH,4,8.0,Visible author/editorial signal Echo Buddha Editorial; process reference present; provenance is structured repository content with historical drafting method not fully verified.,HIGH,5,5.0,1 extracted citations; 1 Buddhist primary-source links; source section present,HIGH,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,4,4.0,0 clicks and 23 impressions in the preserved three-month page export; query×page join unavailable,HIGH,3,3.0,"practical guide assessed for reference, practice, reflection, or repeat navigation utility; family ARTICLE; independent-purpose raw score 4/5.",HIGH,77,Evidence-weighted internal Phase 2 score; no material policy-risk flag.,SC_SNP1_8 | ATI_SNP1_8 | DHAMMA_KHP5,MEDIUM,ND_COMPASSION,INTENT_COMPASSION,DECLARED_OWNER,NO_DATA,0,23,MODERATE,NONE_OBSERVED,false,,LOW,STRONG,ADEQUATE,ADEQUATE,STRONG,true,70–84,KEEP_ENHANCE_CANDIDATE,HIGH,SCORED,true,false,77,77,Independent challenge found no evidence-based adjustment.,"Internal governance score, not a Google score or final URL disposition."
url_956c8e4ac4f7d60b,https://echobuddha.com/articles/compassion-with-boundaries/,ARTICLE,Articles,Compassion,practical guide,SCENARIO_GUIDE,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,3,9.0,practical guide; declared owner(s): https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/; topic cluster contains 19 indexable URLs.,HIGH,3,9.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.3124, unique-text ratio 0.6876; 9 retained similarity pairs; max lexical 0.1323; max heading 0.5000.",HIGH,4,12.0,3 current authoritative benchmarks assigned for Compassion; EchoBuddha role is practical guide; 2 extracted citations; 1 Buddhist primary-source links; source section present.,MEDIUM,2,6.0,9 retained similarity pairs; max lexical 0.1323; max heading 0.5000; declared owner(s): https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/; query ownership is NO_DATA rather than inferred.,HIGH,4,8.0,20 headings and 27 paragraphs inspected as structural coverage evidence; purpose is practical guide; word count did not award points.,HIGH,4,8.0,Visible author/editorial signal Echo Buddha Editorial; process reference present; provenance is structured repository content with historical drafting method not fully verified.,HIGH,5,5.0,2 extracted citations; 1 Buddhist primary-source links; source section present,HIGH,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,3,3.0,0 clicks and 5 impressions in the preserved three-month page export; query×page join unavailable,HIGH,4,4.0,"practical guide assessed for reference, practice, reflection, or repeat navigation utility; family ARTICLE; independent-purpose raw score 3/5.",HIGH,68,Evidence-weighted internal Phase 2 score; OWNER_SUPPORT_OVERLAP.,SC_SNP1_8 | ATI_SNP1_8 | DHAMMA_KHP5,MEDIUM,ND_COMPASSION,INTENT_COMPASSION,DECLARED_SUPPORT,NO_DATA,0,5,LIMITED,OWNER_SUPPORT_OVERLAP,false,,LOW,MODERATE,ADEQUATE,ADEQUATE,ADEQUATE,true,50–69,MAJOR_REVIEW_CANDIDATE,HIGH,SCORED,true,false,68,68,Independent challenge found no evidence-based adjustment.,"Internal governance score, not a Google score or final URL disposition."
url_a38a0ae1179f8ac8,https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,ARTICLE,Articles,Meditation,practical guide,SCENARIO_GUIDE,https://echobuddha.com/meditation/,4,12.0,practical guide; declared owner(s): https://echobuddha.com/meditation/; topic cluster contains 17 indexable URLs.,MEDIUM,4,12.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.1593, unique-text ratio 0.8407; 2 retained similarity pairs; max lexical 0.1071; max heading 0.4857.",MEDIUM,4,12.0,3 current authoritative benchmarks assigned for Meditation; EchoBuddha role is practical guide; 0 extracted citations; 0 Buddhist primary-source links; source section present.,MEDIUM,3,9.0,2 retained similarity pairs; max lexical 0.1071; max heading 0.4857; declared owner(s): https://echobuddha.com/meditation/; query ownership is NO_DATA rather than inferred.,HIGH,4,8.0,26 headings and 41 paragraphs inspected as structural coverage evidence; purpose is practical guide; word count did not award points.,MEDIUM,3,6.0,Visible author/editorial signal Echo Buddha Editorial; process reference present; provenance is structured repository content with historical drafting method not fully verified.,MEDIUM,2,2.0,0 extracted citations; 0 Buddhist primary-source links; source section present,MEDIUM,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,2,2.0,0 clicks and 0 impressions in the preserved three-month page export; query×page join unavailable,HIGH,4,4.0,"practical guide assessed for reference, practice, reflection, or repeat navigation utility; family ARTICLE; independent-purpose raw score 4/5.",MEDIUM,71,Evidence-weighted internal Phase 2 score; OWNER_SUPPORT_OVERLAP | SOURCE_QUALITY_GAP.,SC_MN118 | ATI_MN118 | NCCIH_MEDITATION,MEDIUM,ND_MEDITATION,INTENT_MEDITATION,DECLARED_SUPPORT,NO_DATA,0,0,LOW,OWNER_SUPPORT_OVERLAP | SOURCE_QUALITY_GAP,false,,LOW,STRONG,ADEQUATE,ADEQUATE,STRONG,true,70–84,KEEP_ENHANCE_CANDIDATE,MEDIUM,SCORED,true,false,71,71,Independent challenge found no evidence-based adjustment.,"Internal governance score, not a Google score or final URL disposition."
url_ba5a07405251e210,https://echobuddha.com/articles/dhamma-vs-dharma/,ARTICLE,Articles,Dhamma / Dharma,comparison,COMPARISON_PAGE,https://echobuddha.com/learn/buddhist-dictionary/dhamma/,2,6.0,comparison; declared owner(s): https://echobuddha.com/learn/buddhist-dictionary/dhamma/; topic cluster contains 11 indexable URLs.,HIGH,3,9.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.2510, unique-text ratio 0.7490; 7 retained similarity pairs; max lexical 0.1530; max heading 0.5556.",HIGH,3,9.0,3 current authoritative benchmarks assigned for Dhamma / Dharma; EchoBuddha role is comparison; 3 extracted citations; 3 Buddhist primary-source links; source section present.,MEDIUM,2,6.0,7 retained similarity pairs; max lexical 0.1530; max heading 0.5556; declared owner(s): https://echobuddha.com/learn/buddhist-dictionary/dhamma/; query ownership is NO_DATA rather than inferred.,HIGH,4,8.0,21 headings and 28 paragraphs inspected as structural coverage evidence; purpose is comparison; word count did not award points.,HIGH,4,8.0,Visible author/editorial signal Echo Buddha Editorial; process reference present; provenance is structured repository content with historical drafting method not fully verified.,HIGH,5,5.0,3 extracted citations; 3 Buddhist primary-source links; source section present,HIGH,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,5,5.0,1 clicks and 232 impressions in the preserved three-month page export; query×page join unavailable,HIGH,3,3.0,"comparison assessed for reference, practice, reflection, or repeat navigation utility; family ARTICLE; independent-purpose raw score 2/5.",HIGH,63,Evidence-weighted internal Phase 2 score; OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE | SEO_EQUITY_HIGH.,ATI_GLOSSARY | SC_DEFINE_DHAMMA | PALI_TEXT_SOCIETY,MEDIUM,ND_DHAMMA_DHARMA,INTENT_DHAMMA_DHARMA,DECLARED_SUPPORT,NO_DATA,1,232,HIGH,OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE | SEO_EQUITY_HIGH,false,,LOW,WEAK,ADEQUATE,ADEQUATE,WEAK,true,50–69,MAJOR_REVIEW_CANDIDATE,HIGH,SCORED,true,false,63,63,Independent challenge found no evidence-based adjustment.,"Internal governance score, not a Google score or final URL disposition."
url_edb3758fd06e6386,https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,ARTICLE,Articles,Dhamma / Dharma,practical guide,SOURCE_STUDY,https://echobuddha.com/learn/dhammapada-reflections/,2,6.0,practical guide; declared owner(s): https://echobuddha.com/learn/dhammapada-reflections/; topic cluster contains 11 indexable URLs.,HIGH,4,12.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.1492, unique-text ratio 0.8508; 2 retained similarity pairs; max lexical 0.1003; max heading 0.4474.",HIGH,3,9.0,3 current authoritative benchmarks assigned for Dhamma / Dharma; EchoBuddha role is practical guide; 0 extracted citations; 0 Buddhist primary-source links; source section present.,MEDIUM,2,6.0,2 retained similarity pairs; max lexical 0.1003; max heading 0.4474; declared owner(s): https://echobuddha.com/learn/dhammapada-reflections/; query ownership is NO_DATA rather than inferred.,HIGH,4,8.0,26 headings and 43 paragraphs inspected as structural coverage evidence; purpose is practical guide; word count did not award points.,HIGH,3,6.0,Visible author/editorial signal Echo Buddha Editorial; process reference present; provenance is structured repository content with historical drafting method not fully verified.,HIGH,2,2.0,0 extracted citations; 0 Buddhist primary-source links; source section present,HIGH,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,2,2.0,0 clicks and 1 impressions in the preserved three-month page export; query×page join unavailable,HIGH,3,3.0,"practical guide assessed for reference, practice, reflection, or repeat navigation utility; family ARTICLE; independent-purpose raw score 2/5.",HIGH,58,Evidence-weighted internal Phase 2 score; OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE | SOURCE_QUALITY_GAP.,SC_DHAMMAPADA | ATI_DHAMMAPADA | SC_DHAMMAPADA_INTRO,MEDIUM,ND_DHAMMA_DHARMA,INTENT_DHAMMA_DHARMA,DECLARED_SUPPORT,NO_DATA,0,1,LIMITED,OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE | SOURCE_QUALITY_GAP,false,,LOW,WEAK,ADEQUATE,ADEQUATE,WEAK,true,50–69,MAJOR_REVIEW_CANDIDATE,HIGH,SCORED,true,false,58,58,Independent challenge found no evidence-based adjustment.,"Internal governance score, not a Google score or final URL disposition."
url_e7620ddc04954ad4,https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,ARTICLE,Articles,Dhamma / Dharma,source study,SOURCE_STUDY,https://echobuddha.com/learn/dhammapada-reflections/,2,6.0,source study; declared owner(s): https://echobuddha.com/learn/dhammapada-reflections/; topic cluster contains 11 indexable URLs.,HIGH,4,12.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.1625, unique-text ratio 0.8375; 2 retained similarity pairs; max lexical 0.1428; max heading 0.5625.",HIGH,3,9.0,3 current authoritative benchmarks assigned for Dhamma / Dharma; EchoBuddha role is source study; 1 extracted citations; 1 Buddhist primary-source links; source section present.,MEDIUM,2,6.0,2 retained similarity pairs; max lexical 0.1428; max heading 0.5625; declared owner(s): https://echobuddha.com/learn/dhammapada-reflections/; query ownership is NO_DATA rather than inferred.,HIGH,4,8.0,29 headings and 48 paragraphs inspected as structural coverage evidence; purpose is source study; word count did not award points.,HIGH,4,8.0,Visible author/editorial signal Echo Buddha Editorial; process reference present; provenance is structured repository content with historical drafting method not fully verified.,HIGH,5,5.0,1 extracted citations; 1 Buddhist primary-source links; source section present,HIGH,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,4,4.0,0 clicks and 56 impressions in the preserved three-month page export; query×page join unavailable,HIGH,3,3.0,"source study assessed for reference, practice, reflection, or repeat navigation utility; family ARTICLE; independent-purpose raw score 2/5.",HIGH,65,Evidence-weighted internal Phase 2 score; OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE.,SC_DHAMMAPADA | ATI_DHAMMAPADA | SC_DHAMMAPADA_INTRO,MEDIUM,ND_DHAMMA_DHARMA,INTENT_DHAMMA_DHARMA,DECLARED_SUPPORT,NO_DATA,0,56,MODERATE,OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE,false,,LOW,WEAK,ADEQUATE,ADEQUATE,WEAK,true,50–69,MAJOR_REVIEW_CANDIDATE,HIGH,SCORED,true,false,65,65,Independent challenge found no evidence-based adjustment.,"Internal governance score, not a Google score or final URL disposition."
url_23caa633307bf18d,https://echobuddha.com/articles/dhammapada-verse-1-meaning/,ARTICLE,Articles,Dhamma / Dharma,comparison,SOURCE_STUDY,https://echobuddha.com/learn/dhammapada-reflections/,2,6.0,comparison; declared owner(s): https://echobuddha.com/learn/dhammapada-reflections/; topic cluster contains 11 indexable URLs.,HIGH,4,12.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.2484, unique-text ratio 0.7516; 3 retained similarity pairs; max lexical 0.1428; max heading 0.5625.",HIGH,3,9.0,3 current authoritative benchmarks assigned for Dhamma / Dharma; EchoBuddha role is comparison; 2 extracted citations; 2 Buddhist primary-source links; source section present.,MEDIUM,2,6.0,3 retained similarity pairs; max lexical 0.1428; max heading 0.5625; declared owner(s): https://echobuddha.com/learn/dhammapada-reflections/; query ownership is NO_DATA rather than inferred.,HIGH,4,8.0,21 headings and 28 paragraphs inspected as structural coverage evidence; purpose is comparison; word count did not award points.,HIGH,4,8.0,Visible author/editorial signal Echo Buddha Editorial; process reference present; provenance is structured repository content with historical drafting method not fully verified.,HIGH,5,5.0,2 extracted citations; 2 Buddhist primary-source links; source section present,HIGH,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,4,4.0,0 clicks and 56 impressions in the preserved three-month page export; query×page join unavailable,HIGH,3,3.0,"comparison assessed for reference, practice, reflection, or repeat navigation utility; family ARTICLE; independent-purpose raw score 2/5.",HIGH,65,Evidence-weighted internal Phase 2 score; OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE.,SC_DHAMMAPADA | ATI_DHAMMAPADA | SC_DHAMMAPADA_INTRO,MEDIUM,ND_DHAMMA_DHARMA,INTENT_DHAMMA_DHARMA,DECLARED_SUPPORT,NO_DATA,0,56,MODERATE,OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE,false,,LOW,WEAK,ADEQUATE,ADEQUATE,WEAK,true,50–69,MAJOR_REVIEW_CANDIDATE,HIGH,SCORED,true,false,65,65,Independent challenge found no evidence-based adjustment.,"Internal governance score, not a Google score or final URL disposition."
