articleA,articleB,urlA,urlB,editorialOverlap,samePrimaryCluster,sharedClusters,metadataSimilarity,overallBodySimilarity,bodyCosine,bodyJaccard,introductionSimilarity,headingSequenceSimilarity,articleStructureSimilarity,faqSimilarity,conclusionSimilarity,examplesSimilarity,exercisesSimilarity,ngram5Overlap,exactDuplicatedSentenceCount,nearDuplicatedParagraphCount,sharedPracticeLanguage,sharedConclusionLanguage,overlapCausedByNecessaryDoctrine,overlapCausedByAvoidableGenericProse
buddhist-approach-to-anger,dhammapada-reflection-what-we-think,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,Low,false,,0.055,0.118,0.251,0.186,0.018,0.035,0.4,0.143,0,0,0.281,0,0,0,false,false,false,false
buddhist-approach-to-anger,dhammapada-reflection-trained-mind,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,Low,false,,0,0.156,0.317,0.164,0.158,0.05,0.4,0.16,0,0.118,0.248,0,0,0,false,false,false,false
buddhist-approach-to-anger,eightfold-path-explained,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/eightfold-path-explained/,Low,false,,0.083,0.126,0.281,0.173,0.034,0.057,0.4,0.099,0,0.046,0.296,0.001,0,0,false,false,false,false
buddhist-approach-to-anger,how-to-let-go-of-attachment-in-buddhism,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,Low,false,,0.116,0.107,0.218,0.15,0.061,0.034,0.4,0.119,0,0.036,0.209,0,0,0,false,false,false,false
buddhist-approach-to-anger,right-speech-buddhism,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/right-speech-buddhism/,Low,true,"Compassion, Forgiveness, Patience, Speech, Anger, and Listening",0.082,0.178,0.379,0.194,0.119,0.049,0.4,0.225,0,0.048,0.445,0,0,0,true,false,false,false
buddhist-approach-to-anger,buddhist-wisdom-for-overthinking,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/buddhist-wisdom-for-overthinking/,Low,false,,0.237,0.152,0.288,0.172,0.149,0.044,0.4,0.221,0,0,0.308,0,0,0,true,false,false,false
buddhist-approach-to-anger,impermanence-in-buddhism,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/impermanence-in-buddhism/,Low,false,,0.111,0.107,0.237,0.155,0.012,0.034,0.4,0.125,0,0,0.292,0.001,0,0,false,false,false,false
buddhist-approach-to-anger,what-is-karma-in-buddhism,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/what-is-karma-in-buddhism/,Low,false,,0.258,0.135,0.311,0.19,0.036,0.047,0.4,0.088,0,0.07,0.287,0,0,0,false,false,false,false
buddhist-approach-to-anger,four-noble-truths-explained,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/four-noble-truths-explained/,Low,false,,0.113,0.12,0.275,0.189,0.016,0.042,0.4,0.07,0,0,0.263,0,0,0,false,false,false,false
buddhist-approach-to-anger,mindfulness-vs-meditation,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/mindfulness-vs-meditation/,Low,false,,0.083,0.141,0.303,0.179,0.096,0.04,0.4,0.121,0,0,0.284,0,0,0,false,false,false,false
buddhist-approach-to-anger,buddhist-teachings-on-forgiveness,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,Low,false,"Compassion, Forgiveness, Patience, Speech, Anger, and Listening",0.222,0.196,0.439,0.209,0.133,0.051,0.4,0.184,0,0.099,0.316,0.001,0,0,true,false,false,false
buddhist-approach-to-anger,metta-meditation-script,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/metta-meditation-script/,Low,false,,0,0.108,0.247,0.16,0.037,0.027,0.4,0.067,0,0.025,0.249,0,0,0,false,false,false,false
buddhist-approach-to-anger,buddhism-for-beginners-simple-guide,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,Low,false,,0.123,0.169,0.287,0.182,0.093,0.256,1,0.193,0,0.076,0.271,0.001,0,0,false,false,false,false
buddhist-approach-to-anger,how-to-meditate-for-anxiety,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,Low,false,,0.091,0.162,0.304,0.185,0.055,0.233,1,0.142,0,0,0.297,0.001,0,0,false,false,false,false
buddhist-approach-to-anger,loving-kindness-meditation-beginners,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,Low,false,,0,0.141,0.248,0.165,0.02,0.248,1,0.159,0,0.101,0.24,0.001,0,0,false,false,false,false
buddhist-approach-to-anger,eightfold-path-explained-daily-life,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/eightfold-path-explained-daily-life/,Low,false,,0.17,0.15,0.264,0.172,0,0.252,1,0.232,0,0.064,0.22,0.001,0,0,false,false,false,false
buddhist-approach-to-anger,mindfulness-morning-routine,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/mindfulness-morning-routine/,Low,false,,0.091,0.157,0.281,0.167,0.061,0.233,1,0.188,0,0,0.243,0.001,0,0,false,false,false,false
buddhist-approach-to-anger,buddhist-teachings-on-impermanence,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,Low,false,,0.242,0.129,0.219,0.173,0.037,0.26,1,0.051,0,0,0.227,0.001,0,0,false,false,false,false
buddhist-approach-to-anger,walking-meditation-step-by-step,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/walking-meditation-step-by-step/,Low,false,,0.025,0.142,0.225,0.129,0.132,0.242,1,0.134,0,0,0.223,0.001,0,0,false,false,false,false
buddhist-approach-to-anger,buddhist-approach-to-anger,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/buddhist-approach-to-anger/,Self,true,"Compassion, Forgiveness, Patience, Speech, Anger, and Listening",1,1,1,1,1,1,1,1,1,1,1,1,46,0,true,true,false,false
buddhist-approach-to-anger,mindfulness-for-better-sleep,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/mindfulness-for-better-sleep/,Low,false,,0.093,0.146,0.251,0.163,0.057,0.245,1,0.153,0,0,0.222,0.001,0,0,false,false,false,false
buddhist-approach-to-anger,how-to-practice-non-attachment,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/how-to-practice-non-attachment/,Low,false,,0.11,0.155,0.294,0.189,0.038,0.244,1,0.09,0,0.022,0.279,0.001,0,0,false,false,false,false
buddhist-approach-to-anger,beginning-a-daily-mindfulness-practice,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/beginning-a-daily-mindfulness-practice/,Low,false,,0.07,0.154,0.262,0.163,0.133,0.239,1,0.084,0,0,0.292,0.001,0,0,false,false,false,false
buddhist-approach-to-anger,compassion-as-a-daily-discipline,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/compassion-as-a-daily-discipline/,Low,false,"Compassion, Forgiveness, Patience, Speech, Anger, and Listening",0.235,0.168,0.289,0.229,0.066,0.254,0.4,0.125,0,0,0.286,0.004,0,0,false,false,false,false
buddhist-approach-to-anger,letting-go-without-giving-up,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/letting-go-without-giving-up/,Low,false,,0.048,0.152,0.253,0.206,0.091,0.23,0.4,0.094,0,0,0.198,0.001,0,0,false,false,false,false
buddhist-approach-to-anger,three-ways-to-practice-patience,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/three-ways-to-practice-patience/,Low,true,"Compassion, Forgiveness, Patience, Speech, Anger, and Listening",0.027,0.235,0.433,0.262,0.112,0.246,0.4,0.325,0,0.057,0.406,0.001,0,0,true,false,false,false
buddhist-approach-to-anger,mindful-listening-in-everyday-life,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/mindful-listening-in-everyday-life/,Low,true,"Compassion, Forgiveness, Patience, Speech, Anger, and Listening",0.094,0.169,0.317,0.188,0.067,0.246,0.4,0.141,0,0.04,0.279,0.001,0,0,false,false,false,false
buddhist-approach-to-anger,creating-a-peaceful-corner-at-home,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,Low,false,,0,0.139,0.223,0.137,0.115,0.25,1,0.105,0,0,0.245,0.001,0,0,false,false,false,false
mindfulness-for-better-sleep,what-is-buddhism-beginner-guide,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,Low,false,,0,0.125,0.29,0.161,0.041,0.05,0.4,0.078,0,0.052,0.316,0,0,0,true,false,false,false
mindfulness-for-better-sleep,four-noble-truths-explained-simply,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/four-noble-truths-explained-simply/,Low,false,,0,0.103,0.202,0.137,0.07,0.049,0.4,0.106,0,0.079,0.219,0,0,0,false,false,false,false
mindfulness-for-better-sleep,noble-eightfold-path-practical-guide,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,Low,false,,0.088,0.113,0.261,0.123,0.073,0.037,0.4,0.072,0,0.023,0.208,0,0,0,false,false,false,false
mindfulness-for-better-sleep,impermanence-in-buddhism-letting-go,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,Low,false,,0.049,0.112,0.234,0.145,0.06,0.044,0.4,0.118,0,0.089,0.203,0,0,0,false,false,false,false
mindfulness-for-better-sleep,compassion-in-buddhism-beginner-guide,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,Low,false,,0.047,0.089,0.192,0.138,0.053,0.041,0.4,0.007,0,0,0.275,0,0,0,false,false,false,false
mindfulness-for-better-sleep,how-to-meditate-for-beginners,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/how-to-meditate-for-beginners/,Low,true,Beginner Meditation and Mindfulness,0.186,0.173,0.409,0.188,0.081,0.043,0.4,0.15,0,0.023,0.332,0,0,0,true,false,false,false
mindfulness-for-better-sleep,mindfulness-of-breathing-guide,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/mindfulness-of-breathing-guide/,Low,true,Beginner Meditation and Mindfulness,0.366,0.173,0.344,0.159,0.129,0.037,0.4,0.361,0,0.018,0.327,0,0,0,true,false,false,false
mindfulness-for-better-sleep,loving-kindness-meditation-guide,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/loving-kindness-meditation-guide/,Low,false,,0.135,0.103,0.212,0.145,0.055,0.037,0.4,0.098,0,0,0.273,0,0,0,false,false,false,false
mindfulness-for-better-sleep,dhammapada-reflection-what-we-think,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,Low,false,,0,0.123,0.281,0.127,0.051,0.042,0.4,0.148,0,0,0.234,0,0,0,false,false,false,false
mindfulness-for-better-sleep,dhammapada-reflection-trained-mind,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,Low,false,,0,0.14,0.319,0.154,0.067,0.057,0.4,0.127,0,0.022,0.251,0,0,0,false,false,false,false
mindfulness-for-better-sleep,eightfold-path-explained,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/eightfold-path-explained/,Low,false,,0.051,0.119,0.261,0.153,0.044,0.065,0.4,0.086,0,0.013,0.264,0,0,0,false,false,false,false
mindfulness-for-better-sleep,how-to-let-go-of-attachment-in-buddhism,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,Low,false,,0.164,0.123,0.244,0.14,0.133,0.052,0.4,0.089,0,0.101,0.301,0,0,0,true,false,false,false
mindfulness-for-better-sleep,right-speech-buddhism,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/right-speech-buddhism/,Low,false,,0.024,0.093,0.201,0.132,0.049,0.048,0.4,0.038,0,0,0.235,0,0,0,false,false,false,false
mindfulness-for-better-sleep,buddhist-wisdom-for-overthinking,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/buddhist-wisdom-for-overthinking/,Low,false,,0.174,0.201,0.408,0.197,0.187,0.059,0.4,0.265,0,0,0.383,0.001,0,0,true,false,false,false
mindfulness-for-better-sleep,impermanence-in-buddhism,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/impermanence-in-buddhism/,Low,false,,0,0.117,0.277,0.154,0.024,0.033,0.4,0.091,0,0.035,0.322,0,0,0,true,false,false,false
mindfulness-for-better-sleep,what-is-karma-in-buddhism,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/what-is-karma-in-buddhism/,Low,false,,0.046,0.094,0.198,0.112,0.086,0.03,0.4,0.058,0,0.026,0.228,0,0,0,false,false,false,false
mindfulness-for-better-sleep,four-noble-truths-explained,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/four-noble-truths-explained/,Low,false,,0,0.099,0.211,0.142,0.015,0.041,0.4,0.124,0,0,0.243,0,0,0,false,false,false,false
mindfulness-for-better-sleep,mindfulness-vs-meditation,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/mindfulness-vs-meditation/,Low,true,Beginner Meditation and Mindfulness,0.449,0.211,0.445,0.198,0.151,0.039,0.4,0.363,0,0,0.416,0.001,0,0,true,false,false,false
mindfulness-for-better-sleep,buddhist-teachings-on-forgiveness,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,Low,false,,0,0.105,0.236,0.138,0.071,0.042,0.4,0.027,0,0,0.257,0,0,0,false,false,false,false
mindfulness-for-better-sleep,metta-meditation-script,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/metta-meditation-script/,Low,false,,0.125,0.15,0.335,0.186,0.106,0.033,0.4,0.091,0,0.097,0.433,0,0,0,true,false,false,false
mindfulness-for-better-sleep,buddhism-for-beginners-simple-guide,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,Low,false,,0.028,0.169,0.319,0.177,0.054,0.245,1,0.18,0,0.043,0.281,0.001,0,0,false,false,false,false
mindfulness-for-better-sleep,how-to-meditate-for-anxiety,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,Low,true,Beginner Meditation and Mindfulness,0.141,0.248,0.514,0.257,0.053,0.27,1,0.283,0,0,0.494,0.002,0,0,true,false,false,false
mindfulness-for-better-sleep,loving-kindness-meditation-beginners,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,Low,false,,0.138,0.152,0.292,0.181,0.019,0.238,1,0.119,0,0.057,0.307,0.001,0,0,true,false,false,false
mindfulness-for-better-sleep,eightfold-path-explained-daily-life,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/eightfold-path-explained-daily-life/,Low,false,,0.075,0.15,0.277,0.146,0.033,0.26,1,0.167,0,0.036,0.202,0.001,0,0,false,false,false,false
mindfulness-for-better-sleep,mindfulness-morning-routine,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/mindfulness-morning-routine/,Low,true,Beginner Meditation and Mindfulness,0.2,0.215,0.466,0.197,0.02,0.265,1,0.228,0,0,0.346,0.001,0,0,true,false,false,false
mindfulness-for-better-sleep,buddhist-teachings-on-impermanence,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,Low,false,,0.029,0.141,0.249,0.178,0.054,0.248,1,0.061,0,0.021,0.297,0.001,0,0,false,false,false,false
mindfulness-for-better-sleep,walking-meditation-step-by-step,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/walking-meditation-step-by-step/,Low,true,Beginner Meditation and Mindfulness,0.114,0.198,0.413,0.191,0.055,0.26,1,0.165,0,0.029,0.431,0.001,0,0,true,false,false,false
mindfulness-for-better-sleep,buddhist-approach-to-anger,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/buddhist-approach-to-anger/,Low,false,,0.093,0.146,0.251,0.163,0.057,0.245,1,0.153,0,0,0.222,0.001,0,0,false,false,false,false
mindfulness-for-better-sleep,mindfulness-for-better-sleep,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/mindfulness-for-better-sleep/,Self,true,Beginner Meditation and Mindfulness,1,1,1,1,1,1,1,1,1,1,1,1,49,0,true,true,false,false
mindfulness-for-better-sleep,how-to-practice-non-attachment,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/how-to-practice-non-attachment/,Low,false,,0.048,0.152,0.289,0.168,0.055,0.262,1,0.065,0,0.025,0.256,0.001,0,0,false,false,false,false
mindfulness-for-better-sleep,beginning-a-daily-mindfulness-practice,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/beginning-a-daily-mindfulness-practice/,Low,true,Beginner Meditation and Mindfulness,0.403,0.211,0.416,0.196,0.092,0.256,1,0.242,0,0,0.371,0.001,0,0,true,false,false,false
mindfulness-for-better-sleep,compassion-as-a-daily-discipline,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/compassion-as-a-daily-discipline/,Low,false,,0.017,0.117,0.222,0.131,0,0.242,0.4,0.062,0,0,0.233,0.001,0,0,false,false,false,false
mindfulness-for-better-sleep,letting-go-without-giving-up,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/letting-go-without-giving-up/,Low,false,,0,0.156,0.268,0.178,0.131,0.238,0.4,0.062,0,0.031,0.217,0.001,0,0,false,false,false,false
mindfulness-for-better-sleep,three-ways-to-practice-patience,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/three-ways-to-practice-patience/,Low,false,,0.111,0.166,0.315,0.166,0.086,0.244,0.4,0.124,0,0.032,0.337,0.001,0,0,true,false,false,false
mindfulness-for-better-sleep,mindful-listening-in-everyday-life,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/mindful-listening-in-everyday-life/,Low,false,,0.177,0.171,0.307,0.184,0.108,0.264,0.4,0.111,0,0.068,0.267,0.001,0,0,false,false,false,false
mindfulness-for-better-sleep,creating-a-peaceful-corner-at-home,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,Low,false,,0.088,0.184,0.356,0.166,0.089,0.268,1,0.161,0,0.014,0.343,0.001,0,0,true,false,false,false
how-to-practice-non-attachment,what-is-buddhism-beginner-guide,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,Low,false,,0.102,0.148,0.366,0.181,0.069,0.038,0.4,0.027,0,0.131,0.359,0.001,0,0,true,false,false,false
how-to-practice-non-attachment,four-noble-truths-explained-simply,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/four-noble-truths-explained-simply/,Low,false,,0.108,0.171,0.365,0.216,0.106,0.063,0.4,0.15,0,0.144,0.369,0,0,0,true,false,false,false
how-to-practice-non-attachment,noble-eightfold-path-practical-guide,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,Low,false,,0.311,0.146,0.361,0.151,0.055,0.041,0.4,0.1,0,0.086,0.401,0,0,0,true,false,false,false
how-to-practice-non-attachment,impermanence-in-buddhism-letting-go,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,Low,false,"Attachment, Non-attachment, and Letting Go",0.115,0.208,0.432,0.236,0.15,0.058,0.4,0.26,0,0.107,0.367,0.001,0,0,true,false,false,false
how-to-practice-non-attachment,compassion-in-buddhism-beginner-guide,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,Low,false,,0.333,0.134,0.322,0.175,0.035,0.045,0.4,0.063,0,0.104,0.307,0,0,0,true,false,false,false
how-to-practice-non-attachment,how-to-meditate-for-beginners,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/how-to-meditate-for-beginners/,Low,false,,0.117,0.116,0.251,0.132,0.114,0.03,0.4,0.061,0,0.084,0.243,0,0,0,false,false,false,false
how-to-practice-non-attachment,mindfulness-of-breathing-guide,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/mindfulness-of-breathing-guide/,Low,false,,0.072,0.108,0.252,0.145,0.033,0.032,0.4,0.078,0,0.048,0.289,0,0,0,false,false,false,false
how-to-practice-non-attachment,loving-kindness-meditation-guide,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/loving-kindness-meditation-guide/,Low,false,,0.053,0.119,0.274,0.146,0.037,0.041,0.4,0.11,0,0,0.29,0,0,0,false,false,false,false
how-to-practice-non-attachment,dhammapada-reflection-what-we-think,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,Low,false,,0.099,0.138,0.326,0.166,0.069,0.046,0.4,0.054,0,0.066,0.312,0,0,0,true,false,false,false
how-to-practice-non-attachment,dhammapada-reflection-trained-mind,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,Low,false,,0.133,0.131,0.317,0.175,0.017,0.045,0.4,0.086,0,0.059,0.37,0,0,0,true,false,false,false
how-to-practice-non-attachment,eightfold-path-explained,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/eightfold-path-explained/,Low,false,,0.06,0.13,0.32,0.156,0.033,0.062,0.4,0.039,0,0.111,0.339,0,0,0,true,false,false,false
how-to-practice-non-attachment,how-to-let-go-of-attachment-in-buddhism,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,Low,true,"Attachment, Non-attachment, and Letting Go",0.209,0.257,0.567,0.228,0.224,0.059,0.4,0.286,0,0.054,0.482,0.001,0,0,true,false,true,false
how-to-practice-non-attachment,right-speech-buddhism,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/right-speech-buddhism/,Low,false,,0.071,0.125,0.259,0.163,0.116,0.043,0.4,0.056,0,0.053,0.34,0,0,0,true,false,false,false
how-to-practice-non-attachment,buddhist-wisdom-for-overthinking,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/buddhist-wisdom-for-overthinking/,Low,false,,0.082,0.133,0.293,0.179,0.058,0.038,0.4,0.125,0,0,0.343,0.001,0,0,true,false,false,false
how-to-practice-non-attachment,impermanence-in-buddhism,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/impermanence-in-buddhism/,Low,false,,0.089,0.191,0.412,0.21,0.131,0.037,0.4,0.236,0,0.058,0.412,0.003,0,0,true,false,false,false
how-to-practice-non-attachment,what-is-karma-in-buddhism,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/what-is-karma-in-buddhism/,Low,false,,0.352,0.144,0.353,0.177,0.035,0.033,0.4,0.097,0,0.156,0.407,0,0,0,true,false,false,false
how-to-practice-non-attachment,four-noble-truths-explained,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/four-noble-truths-explained/,Low,false,,0.121,0.142,0.323,0.189,0.031,0.045,0.4,0.142,0,0,0.293,0,0,0,false,false,false,false
how-to-practice-non-attachment,mindfulness-vs-meditation,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/mindfulness-vs-meditation/,Low,false,,0.157,0.134,0.301,0.156,0.117,0.043,0.4,0.039,0,0,0.344,0,0,0,true,false,false,false
how-to-practice-non-attachment,buddhist-teachings-on-forgiveness,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,Low,false,,0.141,0.138,0.347,0.191,0,0.038,0.4,0.072,0,0.074,0.307,0.001,0,0,true,false,false,false
how-to-practice-non-attachment,metta-meditation-script,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/metta-meditation-script/,Low,false,,0.11,0.151,0.364,0.168,0.071,0.029,0.4,0.113,0,0.12,0.406,0,0,0,true,false,false,false
how-to-practice-non-attachment,buddhism-for-beginners-simple-guide,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,Low,false,,0.116,0.217,0.424,0.183,0.162,0.253,1,0.199,0,0.113,0.464,0.001,0,0,true,false,false,false
how-to-practice-non-attachment,how-to-meditate-for-anxiety,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,Low,false,,0.073,0.156,0.337,0.156,0,0.249,1,0.082,0,0,0.359,0.001,0,0,true,false,false,false
how-to-practice-non-attachment,loving-kindness-meditation-beginners,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,Low,false,,0.113,0.165,0.312,0.179,0.039,0.255,1,0.162,0,0.057,0.276,0.001,0,0,false,false,false,false
how-to-practice-non-attachment,eightfold-path-explained-daily-life,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/eightfold-path-explained-daily-life/,Low,false,,0.293,0.167,0.327,0.166,0.05,0.27,1,0.122,0,0.13,0.312,0.001,0,0,true,false,false,false
how-to-practice-non-attachment,mindfulness-morning-routine,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/mindfulness-morning-routine/,Low,false,,0.031,0.159,0.33,0.152,0,0.247,1,0.152,0,0.083,0.368,0.001,0,0,true,false,false,false
how-to-practice-non-attachment,buddhist-teachings-on-impermanence,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,Low,false,,0.155,0.209,0.392,0.215,0.162,0.257,1,0.141,0,0.071,0.426,0.001,0,0,true,false,false,false
how-to-practice-non-attachment,walking-meditation-step-by-step,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/walking-meditation-step-by-step/,Low,false,,0.089,0.145,0.285,0.148,0.037,0.27,1,0.047,0,0.019,0.306,0.001,0,0,true,false,false,false
how-to-practice-non-attachment,buddhist-approach-to-anger,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/buddhist-approach-to-anger/,Low,false,,0.11,0.155,0.294,0.189,0.038,0.244,1,0.09,0,0.022,0.279,0.001,0,0,false,false,false,false
