URL,intended_state,predeploy_status,postdeploy_status,predeploy_canonical,postdeploy_canonical,predeploy_robots,postdeploy_robots,predeploy_sitemap,postdeploy_sitemap,material_change,classification
https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,"index, follow","noindex, follow",YES,NO,YES,EXPECTED
https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,"index, follow","noindex, follow",YES,NO,YES,EXPECTED
https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,"index, follow","noindex, follow",YES,NO,YES,EXPECTED
https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,"index, follow","noindex, follow",YES,NO,YES,EXPECTED
https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/renewal/,INDEXABLE_CANONICAL_200,200,200,https://echobuddha.com/quotes/renewal/,https://echobuddha.com/quotes/renewal/,"index, follow","index, follow",YES,YES,NO,EXPECTED
https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/renewal/begin-again-without-shame/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/renewal/begin-again-without-shame/,https://echobuddha.com/quotes/renewal/begin-again-without-shame/,"index, follow","noindex, follow",YES,NO,YES,EXPECTED
https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/renewal/evening-release-reflection/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/renewal/evening-release-reflection/,https://echobuddha.com/quotes/renewal/evening-release-reflection/,"index, follow","noindex, follow",YES,NO,YES,EXPECTED
https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,"index, follow","noindex, follow",YES,NO,YES,EXPECTED
https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,"index, follow","noindex, follow",YES,NO,YES,EXPECTED
https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/wisdom/,INDEXABLE_CANONICAL_200,200,200,https://echobuddha.com/quotes/wisdom/,https://echobuddha.com/quotes/wisdom/,"index, follow","index, follow",YES,YES,NO,EXPECTED
https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,"index, follow","noindex, follow",YES,NO,YES,EXPECTED
https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,"index, follow","noindex, follow",YES,NO,YES,EXPECTED
https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,"index, follow","noindex, follow",YES,NO,YES,EXPECTED
https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,"index, follow","noindex, follow",YES,NO,YES,EXPECTED
https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,"index, follow","noindex, follow",YES,NO,YES,EXPECTED
https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,"index, follow","noindex, follow",YES,NO,YES,EXPECTED
https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,"index, follow","noindex, follow",YES,NO,YES,EXPECTED
https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/quotes/wisdom/wise-silence/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/quotes/wisdom/wise-silence/,https://echobuddha.com/quotes/wisdom/wise-silence/,"index, follow","noindex, follow",YES,NO,YES,EXPECTED
https://echobuddha.com/robots.txt,TECHNICAL_ENDPOINT,200,200,,,"index, follow","index, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/search-index.json,TECHNICAL_ENDPOINT,200,200,,,"index, follow","index, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/search.js,TECHNICAL_ENDPOINT,200,200,,,"index, follow","index, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/search/,NOINDEX_USER_PAGE_200,200,200,https://echobuddha.com/search/,https://echobuddha.com/search/,"noindex, follow","noindex, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/sitemap.xml,TECHNICAL_ENDPOINT,200,200,,,"index, follow","index, follow",NO,NO,NO,EXPECTED
https://echobuddha.com/start-here/,INDEXABLE_CANONICAL_200,200,200,https://echobuddha.com/start-here/,https://echobuddha.com/start-here/,"index, follow","index, follow",YES,YES,NO,EXPECTED
https://echobuddha.com/terms-and-conditions/,PERMANENT_REDIRECT,404,301,,https://echobuddha.com/terms-of-use/,"index, follow","index, follow",NO,NO,YES,EXPECTED
https://echobuddha.com/terms-of-use/,INDEXABLE_CANONICAL_200,200,200,https://echobuddha.com/terms-of-use/,https://echobuddha.com/terms-of-use/,"index, follow","index, follow",YES,YES,NO,EXPECTED
https://echobuddha.com/tools/,INDEXABLE_CANONICAL_200,200,200,https://echobuddha.com/tools/,https://echobuddha.com/tools/,"index, follow","index, follow",YES,YES,NO,EXPECTED
