URL,Production status,Production final URL,Current repo title/H1/robots/canonical match?,Production rendered text matches current repo?,Production rendered text matches forensic a1cd457?,Production fully matches current repo?,Production fully matches forensic a1cd457?,Production title,Current title,Forensic title,Production H1,Current H1,Production robots,Current robots,Forensic robots,Production canonical,Current canonical,AdSense script count,Publisher IDs,Classification
https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,200,https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,Yes,Yes,Yes,Yes,Yes,Inner Peace Buddhist Quote: Peace Begins With Attention | Echo Buddha,Inner Peace Buddhist Quote: Peace Begins With Attention | Echo Buddha,Inner Peace Buddhist Quote: Peace Begins With Attention | Echo Buddha,Inner Peace Buddhist Quote: Peace Begins With Attention,Inner Peace Buddhist Quote: Peace Begins With Attention,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,200,https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,No,Yes,Yes,No,Yes,Original Mindfulness Reflection: Peace grows when attention stops... | Echo Buddha,Original Mindfulness Reflection: Peace grows when attention stops... | Echo Buddha,Original Mindfulness Reflection: Peace grows when attention stops... | Echo Buddha,Original Mindfulness Reflection: Peace grows when attention stops...,Original Mindfulness Reflection: Peace grows when attention stops...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,200,https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,Yes,Yes,Yes,Yes,Yes,"Present Moment Quote: One Breath, One Sound, One Step | Echo Buddha","Present Moment Quote: One Breath, One Sound, One Step | Echo Buddha","Present Moment Quote: One Breath, One Sound, One Step | Echo Buddha","Present Moment Quote: One Breath, One Sound, One Step","Present Moment Quote: One Breath, One Sound, One Step","index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,200,https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,No,Yes,Yes,No,Yes,Original Mindfulness Reflection: Return to the breath before... | Echo Buddha,Original Mindfulness Reflection: Return to the breath before... | Echo Buddha,Original Mindfulness Reflection: Return to the breath before... | Echo Buddha,Original Mindfulness Reflection: Return to the breath before...,Original Mindfulness Reflection: Return to the breath before...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,200,https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,Yes,Yes,Yes,Yes,Yes,Original Mindfulness Reflection: The more clearly you notice... | Echo Buddha,Original Mindfulness Reflection: The more clearly you notice... | Echo Buddha,Original Mindfulness Reflection: The more clearly you notice... | Echo Buddha,Original Mindfulness Reflection: The more clearly you notice...,Original Mindfulness Reflection: The more clearly you notice...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,200,https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,No,Yes,Yes,No,Yes,Original Mindfulness Reflection: The present moment asks for... | Echo Buddha,Original Mindfulness Reflection: The present moment asks for... | Echo Buddha,Original Mindfulness Reflection: The present moment asks for... | Echo Buddha,Original Mindfulness Reflection: The present moment asks for...,Original Mindfulness Reflection: The present moment asks for...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,200,https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,Yes,Yes,Yes,Yes,Yes,Original Patience Reflection: A difficult moment becomes heavier... | Echo Buddha,Original Patience Reflection: A difficult moment becomes heavier... | Echo Buddha,Original Patience Reflection: A difficult moment becomes heavier... | Echo Buddha,Original Patience Reflection: A difficult moment becomes heavier...,Original Patience Reflection: A difficult moment becomes heavier...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,200,https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,No,Yes,Yes,No,Yes,Original Patience Reflection: Be patient with the part... | Echo Buddha,Original Patience Reflection: Be patient with the part... | Echo Buddha,Original Patience Reflection: Be patient with the part... | Echo Buddha,Original Patience Reflection: Be patient with the part...,Original Patience Reflection: Be patient with the part...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/patience/family-kindness-and-patience/,200,https://echobuddha.com/quotes/patience/family-kindness-and-patience/,Yes,Yes,Yes,Yes,Yes,Kindness in Family Quote: Patience With People Close to Us | Echo Buddha,Kindness in Family Quote: Patience With People Close to Us | Echo Buddha,Kindness in Family Quote: Patience With People Close to Us | Echo Buddha,Kindness in Family Quote: Patience With People Close to Us,Kindness in Family Quote: Patience With People Close to Us,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/patience/family-kindness-and-patience/,https://echobuddha.com/quotes/patience/family-kindness-and-patience/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,200,https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,No,Yes,Yes,No,Yes,"Original Patience Reflection: Growth is quiet work, often... | Echo Buddha","Original Patience Reflection: Growth is quiet work, often... | Echo Buddha","Original Patience Reflection: Growth is quiet work, often... | Echo Buddha","Original Patience Reflection: Growth is quiet work, often...","Original Patience Reflection: Growth is quiet work, often...","index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/patience/,200,https://echobuddha.com/quotes/patience/,Yes,Yes,Yes,Yes,Yes,Original Patience Quotes Inspired by Buddhist Practice | Echo Buddha,Original Patience Quotes Inspired by Buddhist Practice | Echo Buddha,Original Patience Quotes Inspired by Buddhist Practice | Echo Buddha,Original Patience Quotes,Original Patience Quotes,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/patience/,https://echobuddha.com/quotes/patience/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,200,https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,No,Yes,Yes,No,Yes,Original Patience Reflection: Not every delay is an... | Echo Buddha,Original Patience Reflection: Not every delay is an... | Echo Buddha,Original Patience Reflection: Not every delay is an... | Echo Buddha,Original Patience Reflection: Not every delay is an...,Original Patience Reflection: Not every delay is an...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,200,https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,No,Yes,Yes,No,Yes,Original Patience Reflection: Patience is the strength to... | Echo Buddha,Original Patience Reflection: Patience is the strength to... | Echo Buddha,Original Patience Reflection: Patience is the strength to... | Echo Buddha,Original Patience Reflection: Patience is the strength to...,Original Patience Reflection: Patience is the strength to...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,200,https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,Yes,Yes,Yes,Yes,Yes,Original Patience Reflection: Patience makes room for truth... | Echo Buddha,Original Patience Reflection: Patience makes room for truth... | Echo Buddha,Original Patience Reflection: Patience makes room for truth... | Echo Buddha,Original Patience Reflection: Patience makes room for truth...,Original Patience Reflection: Patience makes room for truth...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/patience/patience-softens-the-wait/,200,https://echobuddha.com/quotes/patience/patience-softens-the-wait/,Yes,Yes,Yes,Yes,Yes,Patience Buddhist Quote: Softening During Delay | Echo Buddha,Patience Buddhist Quote: Softening During Delay | Echo Buddha,Patience Buddhist Quote: Softening During Delay | Echo Buddha,Patience Buddhist Quote: Softening During Delay,Patience Buddhist Quote: Softening During Delay,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/patience/patience-softens-the-wait/,https://echobuddha.com/quotes/patience/patience-softens-the-wait/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,200,https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,Yes,Yes,Yes,Yes,Yes,Original Patience Reflection: Some answers become clear only... | Echo Buddha,Original Patience Reflection: Some answers become clear only... | Echo Buddha,Original Patience Reflection: Some answers become clear only... | Echo Buddha,Original Patience Reflection: Some answers become clear only...,Original Patience Reflection: Some answers become clear only...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,200,https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,Yes,Yes,Yes,Yes,Yes,Original Patience Reflection: Stay gentle with beginnings; they... | Echo Buddha,Original Patience Reflection: Stay gentle with beginnings; they... | Echo Buddha,Original Patience Reflection: Stay gentle with beginnings; they... | Echo Buddha,Original Patience Reflection: Stay gentle with beginnings; they...,Original Patience Reflection: Stay gentle with beginnings; they...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,200,https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,Yes,Yes,Yes,Yes,Yes,Original Patience Reflection: The path unfolds at the... | Echo Buddha,Original Patience Reflection: The path unfolds at the... | Echo Buddha,Original Patience Reflection: The path unfolds at the... | Echo Buddha,Original Patience Reflection: The path unfolds at the...,Original Patience Reflection: The path unfolds at the...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,200,https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,No,Yes,Yes,No,Yes,Original Patience Reflection: Wait long enough for the... | Echo Buddha,Original Patience Reflection: Wait long enough for the... | Echo Buddha,Original Patience Reflection: Wait long enough for the... | Echo Buddha,Original Patience Reflection: Wait long enough for the...,Original Patience Reflection: Wait long enough for the...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,200,https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,No,Yes,Yes,No,Yes,"Original Patience Reflection: When anger rises, pause long... | Echo Buddha","Original Patience Reflection: When anger rises, pause long... | Echo Buddha","Original Patience Reflection: When anger rises, pause long... | Echo Buddha","Original Patience Reflection: When anger rises, pause long...","Original Patience Reflection: When anger rises, pause long...","index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,200,https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,Yes,Yes,Yes,Yes,Yes,Original Practice Reflection: A peaceful life is built... | Echo Buddha,Original Practice Reflection: A peaceful life is built... | Echo Buddha,Original Practice Reflection: A peaceful life is built... | Echo Buddha,Original Practice Reflection: A peaceful life is built...,Original Practice Reflection: A peaceful life is built...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,200,https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,Yes,Yes,Yes,Yes,Yes,"Original Practice Reflection: Begin with what is possible,... | Echo Buddha","Original Practice Reflection: Begin with what is possible,... | Echo Buddha","Original Practice Reflection: Begin with what is possible,... | Echo Buddha","Original Practice Reflection: Begin with what is possible,...","Original Practice Reflection: Begin with what is possible,...","noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,200,https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,Yes,Yes,Yes,Yes,Yes,Original Practice Reflection: Bring the teaching into the... | Echo Buddha,Original Practice Reflection: Bring the teaching into the... | Echo Buddha,Original Practice Reflection: Bring the teaching into the... | Echo Buddha,Original Practice Reflection: Bring the teaching into the...,Original Practice Reflection: Bring the teaching into the...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,200,https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,Yes,Yes,Yes,Yes,Yes,Original Practice Reflection: Daily practice turns understanding from... | Echo Buddha,Original Practice Reflection: Daily practice turns understanding from... | Echo Buddha,Original Practice Reflection: Daily practice turns understanding from... | Echo Buddha,Original Practice Reflection: Daily practice turns understanding from...,Original Practice Reflection: Daily practice turns understanding from...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,200,https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,No,Yes,Yes,No,Yes,Original Practice Reflection: Do not wait to feel... | Echo Buddha,Original Practice Reflection: Do not wait to feel... | Echo Buddha,Original Practice Reflection: Do not wait to feel... | Echo Buddha,Original Practice Reflection: Do not wait to feel...,Original Practice Reflection: Do not wait to feel...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,200,https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,Yes,Yes,Yes,Yes,Yes,Eightfold Path Quote: Daily Practice in Small Choices | Echo Buddha,Eightfold Path Quote: Daily Practice in Small Choices | Echo Buddha,Eightfold Path Quote: Daily Practice in Small Choices | Echo Buddha,Eightfold Path Quote: Daily Practice in Small Choices,Eightfold Path Quote: Daily Practice in Small Choices,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/practice/,200,https://echobuddha.com/quotes/practice/,Yes,Yes,Yes,Yes,Yes,Original Practice Quotes Inspired by Buddhist Practice | Echo Buddha,Original Practice Quotes Inspired by Buddhist Practice | Echo Buddha,Original Practice Quotes Inspired by Buddhist Practice | Echo Buddha,Original Practice Quotes,Original Practice Quotes,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/practice/,https://echobuddha.com/quotes/practice/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,200,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,Yes,Yes,Yes,Yes,Yes,Mindfulness at Work Quote: Bring Awareness Into Daily Work | Echo Buddha,Mindfulness at Work Quote: Bring Awareness Into Daily Work | Echo Buddha,Mindfulness at Work Quote: Bring Awareness Into Daily Work | Echo Buddha,Mindfulness at Work Quote: Bring Awareness Into Daily Work,Mindfulness at Work Quote: Bring Awareness Into Daily Work,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,200,https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,No,Yes,Yes,No,Yes,Original Practice Reflection: Practice becomes real when it... | Echo Buddha,Original Practice Reflection: Practice becomes real when it... | Echo Buddha,Original Practice Reflection: Practice becomes real when it... | Echo Buddha,Original Practice Reflection: Practice becomes real when it...,Original Practice Reflection: Practice becomes real when it...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,200,https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,Yes,Yes,Yes,Yes,Yes,Right Intention Quote: Choosing the Direction of the Heart | Echo Buddha,Right Intention Quote: Choosing the Direction of the Heart | Echo Buddha,Right Intention Quote: Choosing the Direction of the Heart | Echo Buddha,Right Intention Quote: Choosing the Direction of the Heart,Right Intention Quote: Choosing the Direction of the Heart,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,200,https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,Yes,Yes,Yes,Yes,Yes,Daily Buddhist Practice Quote: Small Actions Shape the Mind | Echo Buddha,Daily Buddhist Practice Quote: Small Actions Shape the Mind | Echo Buddha,Daily Buddhist Practice Quote: Small Actions Shape the Mind | Echo Buddha,Daily Buddhist Practice Quote: Small Actions Shape the Mind,Daily Buddhist Practice Quote: Small Actions Shape the Mind,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,200,https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,No,Yes,Yes,No,Yes,Original Practice Reflection: The path is not far... | Echo Buddha,Original Practice Reflection: The path is not far... | Echo Buddha,Original Practice Reflection: The path is not far... | Echo Buddha,Original Practice Reflection: The path is not far...,Original Practice Reflection: The path is not far...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,200,https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,Yes,Yes,Yes,Yes,Yes,Original Practice Reflection: The path is shaped by... | Echo Buddha,Original Practice Reflection: The path is shaped by... | Echo Buddha,Original Practice Reflection: The path is shaped by... | Echo Buddha,Original Practice Reflection: The path is shaped by...,Original Practice Reflection: The path is shaped by...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,200,https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,No,Yes,Yes,No,Yes,Original Practice Reflection: The smallest wholesome action is... | Echo Buddha,Original Practice Reflection: The smallest wholesome action is... | Echo Buddha,Original Practice Reflection: The smallest wholesome action is... | Echo Buddha,Original Practice Reflection: The smallest wholesome action is...,Original Practice Reflection: The smallest wholesome action is...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,200,https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,No,Yes,Yes,No,Yes,Original Practice Reflection: Walk slowly enough to notice... | Echo Buddha,Original Practice Reflection: Walk slowly enough to notice... | Echo Buddha,Original Practice Reflection: Walk slowly enough to notice... | Echo Buddha,Original Practice Reflection: Walk slowly enough to notice...,Original Practice Reflection: Walk slowly enough to notice...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,200,https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,No,Yes,Yes,No,Yes,Original Practice Reflection: Your next response is always... | Echo Buddha,Original Practice Reflection: Your next response is always... | Echo Buddha,Original Practice Reflection: Your next response is always... | Echo Buddha,Original Practice Reflection: Your next response is always...,Original Practice Reflection: Your next response is always...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,200,https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,Yes,Yes,Yes,Yes,Yes,Original Renewal Reflection: A mistake becomes a teacher... | Echo Buddha,Original Renewal Reflection: A mistake becomes a teacher... | Echo Buddha,Original Renewal Reflection: A mistake becomes a teacher... | Echo Buddha,Original Renewal Reflection: A mistake becomes a teacher...,Original Renewal Reflection: A mistake becomes a teacher...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,200,https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,No,Yes,Yes,No,Yes,Original Renewal Reflection: A new direction can start... | Echo Buddha,Original Renewal Reflection: A new direction can start... | Echo Buddha,Original Renewal Reflection: A new direction can start... | Echo Buddha,Original Renewal Reflection: A new direction can start...,Original Renewal Reflection: A new direction can start...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,200,https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,No,Yes,Yes,No,Yes,Original Renewal Reflection: Begin again gently; the breath... | Echo Buddha,Original Renewal Reflection: Begin again gently; the breath... | Echo Buddha,Original Renewal Reflection: Begin again gently; the breath... | Echo Buddha,Original Renewal Reflection: Begin again gently; the breath...,Original Renewal Reflection: Begin again gently; the breath...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,0,,MATCHES_FORENSIC_ONLY
