URL,Page family,Current HTTP/build state,Current index state,Current sitemap state,Current canonical,Current title,Current H1,Primary topic cluster,Current primary role,Primary owner URL,Is primary owner?,Why this page exists,This page does not own,Current information gain,Current quality score,Current content status,Current source status,Current safety status,Current cannibalization risk,Current template risk,Current monetization suitability,Phase 1 reconciled decision,Phase 2 reconciled role,Phase 3 reconciled index decision,Phase 4 reconciled content state,Human review required?,Remaining Phase 5 issue?,Evidence,Notes
https://echobuddha.com/articles/category/meditation/,article category,LOCAL_BUILT; PRODUCTION_200_BASELINE,indexable,in sitemap,https://echobuddha.com/articles/category/meditation/,Meditation Articles | Echo Buddha,Meditation Articles,Article Discovery,CATEGORY,https://echobuddha.com/articles/,No,"This page exists to serve navigational within Article Discovery through orientation, selection, and meaningful navigation across the Article Discovery cluster.",This page does not own the broad Article Discovery explanation; that belongs to /articles/.,"Orientation, selection, and meaningful navigation across the Article Discovery cluster.",71/100 PHASE1_SCREENING_HEURISTIC,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,Medium,NO_CRITICAL_ISSUE,LOW,Low,Keep unmonetized pending family review,IMPROVE,KEEP AS CATEGORY SUBJECT TO REQUIRED DIFFERENTIATION,IMPROVE_LATER_PHASE,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,No,No specific Phase 5 queue item,"Built 2026-08-11T02:17:46.273Z; 354 words; 12 content headings; authored route; nearest /quotes/meditation/ combined overlap 25.1%; external source links 0 | Phase 1: Built 2026-08-11T02:17:46.273Z; 354 words; 12 content headings; authored route; nearest /quotes/meditation/ combined overlap 25.1%; external source links 0; role review: CATEGORY; owner selection: The publication index owns article discovery, not any individual Buddhist teaching. | Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5.",Production content is unchanged from both forensic and current repository states.
https://echobuddha.com/articles/category/mindfulness/,article category,LOCAL_BUILT; PRODUCTION_200_BASELINE,indexable,in sitemap,https://echobuddha.com/articles/category/mindfulness/,Mindfulness Articles | Echo Buddha,Mindfulness Articles,Article Discovery,CATEGORY,https://echobuddha.com/articles/,No,"This page exists to serve navigational within Article Discovery through orientation, selection, and meaningful navigation across the Article Discovery cluster.",This page does not own the broad Article Discovery explanation; that belongs to /articles/.,"Orientation, selection, and meaningful navigation across the Article Discovery cluster.",69/100 PHASE1_SCREENING_HEURISTIC,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,Medium,NO_CRITICAL_ISSUE,LOW,Low,Keep unmonetized pending family review,IMPROVE,KEEP AS CATEGORY SUBJECT TO REQUIRED DIFFERENTIATION,IMPROVE_LATER_PHASE,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,No,No specific Phase 5 queue item,"Built 2026-08-11T02:17:46.273Z; 253 words; 8 content headings; authored route; nearest /quotes/mindfulness/ combined overlap 31.0%; external source links 0 | Phase 1: Built 2026-08-11T02:17:46.273Z; 253 words; 8 content headings; authored route; nearest /quotes/mindfulness/ combined overlap 31.0%; external source links 0; role review: CATEGORY; owner selection: The publication index owns article discovery, not any individual Buddhist teaching. | Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5.",Production content is unchanged from both forensic and current repository states.
https://echobuddha.com/articles/category/practice/,article category,LOCAL_BUILT; PRODUCTION_200_BASELINE,indexable,in sitemap,https://echobuddha.com/articles/category/practice/,Practice Articles | Echo Buddha,Practice Articles,Buddhist Practice,CATEGORY,https://echobuddha.com/articles/category/practice/,Yes,This page exists as Echo Buddha's protected owner for Buddhist Practice: The category organizes practical articles without owning their underlying Buddhist doctrines.,"This page does not own narrower source, practice, scenario, quote, or recurring-user intents that have dedicated pages.","Orientation, selection, and meaningful navigation across the Buddhist Practice cluster.",69/100 PHASE1_SCREENING_HEURISTIC,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,Medium,NO_CRITICAL_ISSUE,NONE,Low,Keep unmonetized pending family review,IMPROVE,PROTECTED PRIMARY OWNER,KEEP_INDEXED,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,No,No specific Phase 5 queue item,Built 2026-08-11T02:17:46.273Z; 317 words; 10 content headings; authored route; nearest /articles/category/mindfulness/ combined overlap 20.4%; external source links 0 | Phase 1: Built 2026-08-11T02:17:46.273Z; 317 words; 10 content headings; authored route; nearest /articles/category/mindfulness/ combined overlap 20.4%; external source links 0; role review: CATEGORY; owner selection: The category organizes practical articles without owning their underlying Buddhist doctrines. | Distinct route purpose remains valid under the Phase 2 ownership architecture; no indexability change justified.,Current Phase 1–4 repository change is not yet deployed.
https://echobuddha.com/articles/category/reflection/,article category,LOCAL_BUILT; PRODUCTION_200_BASELINE,indexable,in sitemap,https://echobuddha.com/articles/category/reflection/,Reflection Articles | Echo Buddha,Reflection Articles,Article Discovery,CATEGORY,https://echobuddha.com/articles/,No,"This page exists to serve navigational within Article Discovery through orientation, selection, and meaningful navigation across the Article Discovery cluster.",This page does not own the broad Article Discovery explanation; that belongs to /articles/.,"Orientation, selection, and meaningful navigation across the Article Discovery cluster.",68/100 PHASE1_SCREENING_HEURISTIC,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,Medium,NO_CRITICAL_ISSUE,LOW,Low,Keep unmonetized pending family review,IMPROVE,KEEP AS CATEGORY SUBJECT TO REQUIRED DIFFERENTIATION,IMPROVE_LATER_PHASE,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,No,No specific Phase 5 queue item,"Built 2026-08-11T02:17:46.273Z; 342 words; 12 content headings; authored route; nearest /articles/category/mindfulness/ combined overlap 19.7%; external source links 0 | Phase 1: Built 2026-08-11T02:17:46.273Z; 342 words; 12 content headings; authored route; nearest /articles/category/mindfulness/ combined overlap 19.7%; external source links 0; role review: CATEGORY; owner selection: The publication index owns article discovery, not any individual Buddhist teaching. | Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5.",Production content is unchanged from both forensic and current repository states.
https://echobuddha.com/articles/compassion-as-a-daily-discipline/,article,LOCAL_BUILT; PRODUCTION_200_BASELINE,indexable,in sitemap,https://echobuddha.com/articles/compassion-as-a-daily-discipline/,Compassion as a Daily Buddhist Practice | Echo Buddha,Compassion as a Daily Discipline,Compassion,PRACTICAL_APPLICATION,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,No,This page exists to serve practical how to within Compassion through daily-life examples or a repeatable application tied specifically to “Compassion as a Daily Buddhist Practice”.,This page does not own the broad Compassion explanation; that belongs to /articles/compassion-in-buddhism-beginner-guide/.,Daily-life examples or a repeatable application tied specifically to “Compassion as a Daily Buddhist Practice”.,79/100 PHASE1_SCREENING_HEURISTIC,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,Low,NO_CRITICAL_ISSUE,LOW,Low,Potentially suitable after Phase 1 findings are remediated,IMPROVE,KEEP AS PRACTICAL_APPLICATION SUBJECT TO REQUIRED DIFFERENTIATION,IMPROVE_LATER_PHASE,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,No,No specific Phase 5 queue item,"Built 2026-08-11T02:17:46.273Z; 1220 words; 28 content headings; authored route; nearest /articles/compassion-in-buddhism-beginner-guide/ combined overlap 40.4%; external source links 1 | Phase 1: Built 2026-08-11T02:17:46.273Z; 1220 words; 28 content headings; authored route; nearest /articles/compassion-in-buddhism-beginner-guide/ combined overlap 40.4%; external source links 1; role review: PRACTICAL_APPLICATION; owner selection: It provides the broad Buddhist frame; dictionary terms, boundaries, and daily discipline have narrower jobs. | Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5.",Current Phase 1–4 repository change is not yet deployed.
https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,article,LOCAL_BUILT; PRODUCTION_200_BASELINE,indexable,in sitemap,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,Compassion in Buddhism: Beginner Guide and Daily Practice | Echo Buddha,Compassion in Buddhism: A Beginner's Guide,Compassion,PRIMARY_PILLAR,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,Yes,"This page exists as Echo Buddha's protected owner for Compassion: It provides the broad Buddhist frame; dictionary terms, boundaries, and daily discipline have narrower jobs.","This page does not own narrower source, practice, scenario, quote, or recurring-user intents that have dedicated pages.","A narrower explanation, misconception, or example set specific to “Compassion in Buddhism: Beginner Guide and Daily Practice”.",77/100 PHASE1_SCREENING_HEURISTIC,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,Low,NO_CRITICAL_ISSUE,NONE,Low,Potentially suitable after Phase 1 findings are remediated,IMPROVE,PROTECTED PRIMARY OWNER,KEEP_INDEXED,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,No,No specific Phase 5 queue item,"Built 2026-08-11T02:17:46.273Z; 1195 words; 26 content headings; authored route; nearest /articles/compassion-with-boundaries/ combined overlap 42.0%; external source links 1 | Phase 1: Built 2026-08-11T02:17:46.273Z; 1195 words; 26 content headings; authored route; nearest /articles/compassion-with-boundaries/ combined overlap 42.0%; external source links 1; role review: PRIMARY_PILLAR; owner selection: It provides the broad Buddhist frame; dictionary terms, boundaries, and daily discipline have narrower jobs. | Distinct route purpose remains valid under the Phase 2 ownership architecture; no indexability change justified.",Production content is unchanged from both forensic and current repository states.
https://echobuddha.com/articles/compassion-with-boundaries/,article,LOCAL_BUILT; PRODUCTION_200_BASELINE,indexable,in sitemap,https://echobuddha.com/articles/compassion-with-boundaries/,Compassion With Boundaries in Buddhist Practice | Echo Buddha,Compassion With Boundaries,Compassion,SCENARIO_GUIDE,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,No,This page exists to serve scenario application within Compassion through worked guidance for the specific situation named by “Compassion With Boundaries in Buddhist Practice”.,This page does not own the broad Compassion explanation; that belongs to /articles/compassion-in-buddhism-beginner-guide/.,Worked guidance for the specific situation named by “Compassion With Boundaries in Buddhist Practice”.,76/100 PHASE1_SCREENING_HEURISTIC,NO_CHANGE_REQUIRED_VALIDATED,Low,NO_CRITICAL_ISSUE,LOW,Low,Keep unmonetized pending family review,IMPROVE,KEEP AS SCENARIO_GUIDE SUBJECT TO REQUIRED DIFFERENTIATION,IMPROVE_LATER_PHASE,NO_CHANGE_REQUIRED_VALIDATED,No,No specific Phase 5 queue item,"Built 2026-08-11T02:17:46.273Z; 735 words; 20 content headings; authored route; nearest /articles/compassion-in-buddhism-beginner-guide/ combined overlap 42.0%; external source links 2 | Phase 1: Built 2026-08-11T02:17:46.273Z; 735 words; 20 content headings; authored route; nearest /articles/compassion-in-buddhism-beginner-guide/ combined overlap 42.0%; external source links 2; role review: SCENARIO_GUIDE; owner selection: It provides the broad Buddhist frame; dictionary terms, boundaries, and daily discipline have narrower jobs. | Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5. | This page exists to serve scenario application within Compassion through worked guidance for the specific situation named by “Compassion With Boundaries in Buddhist Practice”.",Current Phase 1–4 repository change is not yet deployed.
https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,article,LOCAL_BUILT; PRODUCTION_200_BASELINE,indexable,in sitemap,https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,Create a Peaceful Meditation Corner | Echo Buddha,Creating a Peaceful Corner at Home,Meditation,SCENARIO_GUIDE,https://echobuddha.com/meditation/,No,This page exists to serve scenario application within Meditation through worked guidance for the specific situation named by “Create a Peaceful Meditation Corner”.,This page does not own the broad Meditation explanation; that belongs to /meditation/.,Worked guidance for the specific situation named by “Create a Peaceful Meditation Corner”.,77/100 PHASE1_SCREENING_HEURISTIC,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,Medium,NO_CRITICAL_ISSUE,LOW,Low,Potentially suitable after Phase 1 findings are remediated,IMPROVE,KEEP AS SCENARIO_GUIDE SUBJECT TO REQUIRED DIFFERENTIATION,IMPROVE_LATER_PHASE,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,No,No specific Phase 5 queue item,"Built 2026-08-11T02:17:46.273Z; 1154 words; 26 content headings; authored route; nearest /articles/beginning-a-daily-mindfulness-practice/ combined overlap 41.9%; external source links 0 | Phase 1: Built 2026-08-11T02:17:46.273Z; 1154 words; 26 content headings; authored route; nearest /articles/beginning-a-daily-mindfulness-practice/ combined overlap 41.9%; external source links 0; role review: SCENARIO_GUIDE; owner selection: It organizes practice choices and routes readers without pretending to be every meditation method. | Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5.",Production content is unchanged from both forensic and current repository states.
https://echobuddha.com/articles/dhamma-vs-dharma/,article,LOCAL_BUILT; PRODUCTION_200_BASELINE,indexable,in sitemap,https://echobuddha.com/articles/dhamma-vs-dharma/,Dhamma vs Dharma: Buddhist Meaning and Spelling | Echo Buddha,Dhamma vs Dharma: What Is the Difference?,Dhamma / Dharma,COMPARISON_PAGE,https://echobuddha.com/learn/buddhist-dictionary/dhamma/,No,This page exists to serve comparative within Dhamma / Dharma through direct distinction between concepts that readers commonly confuse in “Dhamma vs Dharma: Buddhist Meaning and Spelling”.,This page does not own the broad Dhamma / Dharma explanation; that belongs to /learn/buddhist-dictionary/dhamma/.,Direct distinction between concepts that readers commonly confuse in “Dhamma vs Dharma: Buddhist Meaning and Spelling”.,77/100 PHASE1_SCREENING_HEURISTIC,NO_CHANGE_REQUIRED_VALIDATED,Low,NO_CRITICAL_ISSUE,LOW,Medium,Potentially suitable after Phase 1 findings are remediated,IMPROVE,KEEP AS COMPARISON_PAGE SUBJECT TO REQUIRED DIFFERENTIATION,IMPROVE_LATER_PHASE,NO_CHANGE_REQUIRED_VALIDATED,No,Yes — template-feel review only; protect substance/owner/index state,"Built 2026-08-11T02:17:46.273Z; 875 words; 21 content headings; authored route; nearest /articles/visiting-a-buddhist-temple-respectfully/ combined overlap 45.2%; external source links 3 | Phase 1: Built 2026-08-11T02:17:46.273Z; 875 words; 21 content headings; authored route; nearest /articles/visiting-a-buddhist-temple-respectfully/ combined overlap 45.2%; external source links 3; role review: COMPARISON_PAGE; owner selection: The dictionary page owns meaning and linguistic context; the article owns the comparison question. | Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5. | This page exists to serve comparative within Dhamma / Dharma through direct distinction between concepts that readers commonly confuse in “Dhamma vs Dharma: Buddhist Meaning and Spelling”.",Production content is unchanged from both forensic and current repository states.
https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,article,LOCAL_BUILT; PRODUCTION_200_BASELINE,indexable,in sitemap,https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,Dhammapada Reflection on a Trained Mind and Peace | Echo Buddha,Dhammapada Reflection: A Trained Mind Brings Peace,Dhammapada,SOURCE_STUDY,https://echobuddha.com/learn/dhammapada-reflections/,No,"This page exists to serve source study within Dhammapada through source-specific study, attribution, translation context, or textual interpretation for “Dhammapada Reflection on a Trained Mind and Peace”.",This page does not own the broad Dhammapada explanation; that belongs to /learn/dhammapada-reflections/.,"Source-specific study, attribution, translation context, or textual interpretation for “Dhammapada Reflection on a Trained Mind and Peace”.",76/100 PHASE1_SCREENING_HEURISTIC,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,High,NO_CRITICAL_ISSUE,LOW,Low,Keep unmonetized pending family review,IMPROVE,KEEP AS SOURCE_STUDY SUBJECT TO REQUIRED DIFFERENTIATION,HUMAN_REVIEW,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,Yes,No specific Phase 5 queue item,"Built 2026-08-11T02:17:46.273Z; 1193 words; 26 content headings; authored route; nearest /articles/dhammapada-reflection-what-we-think/ combined overlap 39.5%; external source links 0 | Phase 1: Built 2026-08-11T02:17:46.273Z; 1193 words; 26 content headings; authored route; nearest /articles/dhammapada-reflection-what-we-think/ combined overlap 39.5%; external source links 0; role review: SOURCE_STUDY; owner selection: The source-aware hub organizes verse study and clearly separates translation, paraphrase, and reflection. | Indexability remains unchanged because publisher, expert, source, or wellbeing judgement is required.",Production content is unchanged from both forensic and current repository states.
https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,article,LOCAL_BUILT; PRODUCTION_200_BASELINE,indexable,in sitemap,https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,"Dhammapada What We Think: Translation, Paraphrase, Reflection | Echo Buddha","Dhammapada Reflection: What We Think, We Become",Dhammapada,SOURCE_STUDY,https://echobuddha.com/learn/dhammapada-reflections/,No,"This page exists to serve source study within Dhammapada through source-specific study, attribution, translation context, or textual interpretation for “Dhammapada What We Think: Translation, Paraphrase, Reflection”.",This page does not own the broad Dhammapada explanation; that belongs to /learn/dhammapada-reflections/.,"Source-specific study, attribution, translation context, or textual interpretation for “Dhammapada What We Think: Translation, Paraphrase, Reflection”.",78/100 PHASE1_SCREENING_HEURISTIC,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,Low,NO_CRITICAL_ISSUE,LOW,Medium,Keep unmonetized pending family review,IMPROVE,KEEP AS SOURCE_STUDY SUBJECT TO REQUIRED DIFFERENTIATION,HUMAN_REVIEW,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,Yes,Yes — template-feel review only; protect substance/owner/index state,"Built 2026-08-11T02:17:46.273Z; 1395 words; 29 content headings; authored route; nearest /articles/dhammapada-verse-1-meaning/ combined overlap 46.6%; external source links 1 | Phase 1: Built 2026-08-11T02:17:46.273Z; 1395 words; 29 content headings; authored route; nearest /articles/dhammapada-verse-1-meaning/ combined overlap 46.6%; external source links 1; role review: SOURCE_STUDY; owner selection: The source-aware hub organizes verse study and clearly separates translation, paraphrase, and reflection. | Indexability remains unchanged because publisher, expert, source, or wellbeing judgement is required.",Current Phase 1–4 repository change is not yet deployed.
https://echobuddha.com/articles/dhammapada-verse-1-meaning/,article,LOCAL_BUILT; PRODUCTION_200_BASELINE,indexable,in sitemap,https://echobuddha.com/articles/dhammapada-verse-1-meaning/,Dhammapada Verse 1 Meaning and Translation Caution | Echo Buddha,Dhammapada Verse 1 Meaning and Translation Caution,Dhammapada,SOURCE_STUDY,https://echobuddha.com/learn/dhammapada-reflections/,No,"This page exists to serve source study within Dhammapada through source-specific study, attribution, translation context, or textual interpretation for “Dhammapada Verse 1 Meaning and Translation Caution”.",This page does not own the broad Dhammapada explanation; that belongs to /learn/dhammapada-reflections/.,"Source-specific study, attribution, translation context, or textual interpretation for “Dhammapada Verse 1 Meaning and Translation Caution”.",76/100 PHASE1_SCREENING_HEURISTIC,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,Low,NO_CRITICAL_ISSUE,LOW,Medium,Keep unmonetized pending family review,IMPROVE,KEEP AS SOURCE_STUDY SUBJECT TO REQUIRED DIFFERENTIATION,HUMAN_REVIEW,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,Yes,Yes — template-feel review only; protect substance/owner/index state,"Built 2026-08-11T02:17:46.273Z; 835 words; 21 content headings; authored route; nearest /articles/dhammapada-reflection-what-we-think/ combined overlap 46.6%; external source links 2 | Phase 1: Built 2026-08-11T02:17:46.273Z; 835 words; 21 content headings; authored route; nearest /articles/dhammapada-reflection-what-we-think/ combined overlap 46.6%; external source links 2; role review: SOURCE_STUDY; owner selection: The source-aware hub organizes verse study and clearly separates translation, paraphrase, and reflection. | Indexability remains unchanged because publisher, expert, source, or wellbeing judgement is required.",Production content is unchanged from both forensic and current repository states.
https://echobuddha.com/articles/eightfold-path-explained-daily-life/,article,LOCAL_BUILT; PRODUCTION_200_BASELINE,indexable,in sitemap,https://echobuddha.com/articles/eightfold-path-explained-daily-life/,Eightfold Path in Daily Life | Echo Buddha,The Noble Eightfold Path Explained for Daily Life,Noble Eightfold Path,PRACTICAL_APPLICATION,https://echobuddha.com/learn/eightfold-path/,No,This page exists to serve practical how to within Noble Eightfold Path through daily-life examples or a repeatable application tied specifically to “Eightfold Path in Daily Life”.,This page does not own the broad Noble Eightfold Path explanation; that belongs to /learn/eightfold-path/.,Daily-life examples or a repeatable application tied specifically to “Eightfold Path in Daily Life”.,79/100 PHASE1_SCREENING_HEURISTIC,HUMAN_REVIEW_DEFERRED,Low,NO_CRITICAL_ISSUE,HIGH,Low,Potentially suitable after Phase 1 findings are remediated,CONSOLIDATE,KEEP AS PRACTICAL_APPLICATION SUBJECT TO REQUIRED DIFFERENTIATION,CONSOLIDATE_AFTER_PHASE_4,OWNER_EDITORIAL_REVIEW_HOLD; CURRENT PAGE PROTECTED,Yes,No specific Phase 5 queue item,"Built 2026-08-11T02:17:46.273Z; 1413 words; 28 content headings; authored route; nearest /articles/eightfold-path-explained/ combined overlap 40.1%; external source links 1 | Phase 1: Built 2026-08-11T02:17:46.273Z; 1413 words; 28 content headings; authored route; nearest /articles/eightfold-path-explained/ combined overlap 40.1%; external source links 1; role review: PRACTICAL_APPLICATION; owner selection: The dedicated Learn page owns the whole-path framework and can route readers to factors, sources, and practice. | Ownership overlap is credible, but content must be integrated and verified before any redirect; deferred to editorial remediation. | This page exists to serve practical how to within Noble Eightfold Path through daily-life examples or a repeatable application tied specifically to “Eightfold Path in Daily Life”.",Current Phase 1–4 repository change is not yet deployed.
https://echobuddha.com/articles/eightfold-path-explained/,article,LOCAL_BUILT; PRODUCTION_200_BASELINE,indexable,in sitemap,https://echobuddha.com/articles/eightfold-path-explained/,The Noble Eightfold Path Explained for Beginners | Echo Buddha,The Noble Eightfold Path Explained for Beginners,Noble Eightfold Path,BEGINNER_FOUNDATION,https://echobuddha.com/learn/eightfold-path/,No,"This page exists to serve beginner informational within Noble Eightfold Path through a narrower explanation, misconception, or example set specific to “The Noble Eightfold Path Explained for Beginners”.",This page does not own the broad Noble Eightfold Path explanation; that belongs to /learn/eightfold-path/.,"A narrower explanation, misconception, or example set specific to “The Noble Eightfold Path Explained for Beginners”.",79/100 PHASE1_SCREENING_HEURISTIC,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,Low,NO_CRITICAL_ISSUE,MEDIUM,Low,Potentially suitable after Phase 1 findings are remediated,IMPROVE,KEEP AS BEGINNER_FOUNDATION SUBJECT TO REQUIRED DIFFERENTIATION,IMPROVE_LATER_PHASE,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,No,No specific Phase 5 queue item,"Built 2026-08-11T02:17:46.273Z; 1533 words; 29 content headings; authored route; nearest /articles/eightfold-path-explained-daily-life/ combined overlap 40.1%; external source links 1 | Phase 1: Built 2026-08-11T02:17:46.273Z; 1533 words; 29 content headings; authored route; nearest /articles/eightfold-path-explained-daily-life/ combined overlap 40.1%; external source links 1; role review: BEGINNER_FOUNDATION; owner selection: The dedicated Learn page owns the whole-path framework and can route readers to factors, sources, and practice. | Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5.",Current Phase 1–4 repository change is not yet deployed.
https://echobuddha.com/articles/equanimity-in-buddhism/,article,LOCAL_BUILT; PRODUCTION_200_BASELINE,indexable,in sitemap,https://echobuddha.com/articles/equanimity-in-buddhism/,Equanimity in Buddhism: Balanced Care Without Numbness | Echo Buddha,Equanimity in Buddhism: Calm Without Indifference,Equanimity,PRIMARY_PILLAR,https://echobuddha.com/articles/equanimity-in-buddhism/,Yes,This page exists as Echo Buddha's protected owner for Equanimity: It is the dedicated explanation of balanced care without numbness.,"This page does not own narrower source, practice, scenario, quote, or recurring-user intents that have dedicated pages.","A narrower explanation, misconception, or example set specific to “Equanimity in Buddhism: Balanced Care Without Numbness”.",82/100 PHASE1_SCREENING_HEURISTIC,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,Low,NO_CRITICAL_ISSUE,NONE,Low,Potentially suitable after Phase 1 findings are remediated,KEEP,PROTECTED PRIMARY OWNER,KEEP_INDEXED,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,No,No specific Phase 5 queue item,Built 2026-08-11T02:17:46.273Z; 1489 words; 21 content headings; authored route; nearest /articles/compassion-with-boundaries/ combined overlap 32.9%; external source links 1 | Phase 1: Built 2026-08-11T02:17:46.273Z; 1489 words; 21 content headings; authored route; nearest /articles/compassion-with-boundaries/ combined overlap 32.9%; external source links 1; role review: PRIMARY_PILLAR; owner selection: It is the dedicated explanation of balanced care without numbness. | Distinct route purpose remains valid under the Phase 2 ownership architecture; no indexability change justified.,Production content is unchanged from both forensic and current repository states.
https://echobuddha.com/articles/first-week-buddhist-practice/,article,LOCAL_BUILT; PRODUCTION_200_BASELINE,indexable,in sitemap,https://echobuddha.com/articles/first-week-buddhist-practice/,First Week Buddhist Practice for Beginners | Echo Buddha,First Week Buddhist Practice for Beginners,Beginner Buddhism,PRACTICAL_APPLICATION,https://echobuddha.com/learn/buddhism-for-beginners/,No,This page exists to serve practical how to within Beginner Buddhism through daily-life examples or a repeatable application tied specifically to “First Week Buddhist Practice for Beginners”.,This page does not own the broad Beginner Buddhism explanation; that belongs to /learn/buddhism-for-beginners/.,Daily-life examples or a repeatable application tied specifically to “First Week Buddhist Practice for Beginners”.,77/100 PHASE1_SCREENING_HEURISTIC,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,Low,NO_CRITICAL_ISSUE,LOW,Low,Potentially suitable after Phase 1 findings are remediated,IMPROVE,KEEP AS PRACTICAL_APPLICATION SUBJECT TO REQUIRED DIFFERENTIATION,IMPROVE_LATER_PHASE,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,No,No specific Phase 5 queue item,"Built 2026-08-11T02:17:46.273Z; 869 words; 21 content headings; authored route; nearest /articles/right-speech-examples/ combined overlap 44.0%; external source links 3 | Phase 1: Built 2026-08-11T02:17:46.273Z; 869 words; 21 content headings; authored route; nearest /articles/right-speech-examples/ combined overlap 44.0%; external source links 3; role review: PRACTICAL_APPLICATION; owner selection: The strongest structured entry into basic Buddhist teaching and practice. | Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5.",Current Phase 1–4 repository change is not yet deployed.
