URL,route,family,intended_state,expected_http_status,robots,canonical,expected_canonical,sitemap,title,h1,schema_types,schema_valid,date_order_valid,source,redirect_target,expected_content_type
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,NO,Original Awareness Reflection: Look beneath the reaction and... | Echo Buddha,Original Awareness Reflection: Look beneath the reaction and...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,NO,"Original Awareness Reflection: Name the feeling gently, and... | Echo Buddha","Original Awareness Reflection: Name the feeling gently, and...",WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,NO,Original Awareness Reflection: Notice the habit before trying... | Echo Buddha,Original Awareness Reflection: Notice the habit before trying...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,/quotes/awareness/one-breath-before-anger-replies/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,NO,Buddhist Quote About Anger: One Breath Before Reply | Echo Buddha,Buddhist Quote About Anger: One Breath Before Reply,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,NO,Original Awareness Reflection: Small acts of attention can... | Echo Buddha,Original Awareness Reflection: Small acts of attention can...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,NO,Original Awareness Reflection: The body often knows you... | Echo Buddha,Original Awareness Reflection: The body often knows you...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,/quotes/awareness/thoughts-are-visitors/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,NO,Buddhist Quote for Overthinking: Thoughts Are Visitors | Echo Buddha,Buddhist Quote for Overthinking: Thoughts Are Visitors,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,/quotes/awareness/thoughts-pass-without-commanding-you/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,NO,Calm Mind Quote: Let Thoughts Pass Without Chasing Them | Echo Buddha,Calm Mind Quote: Let Thoughts Pass Without Chasing Them,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,NO,Original Awareness Reflection: What you can observe clearly... | Echo Buddha,Original Awareness Reflection: What you can observe clearly...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,NO,"Original Awareness Reflection: When the mind tightens, let... | Echo Buddha","Original Awareness Reflection: When the mind tightens, let...",WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/compassion/,/quotes/compassion/,QUOTE,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/quotes/compassion/,https://echobuddha.com/quotes/compassion/,YES,Original Compassion Quotes Inspired by Buddhist Practice | Echo Buddha,Original Compassion Quotes,CollectionPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,NO,Original Compassion Reflection: A gentle response can end... | Echo Buddha,Original Compassion Reflection: A gentle response can end...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,NO,"Original Compassion Reflection: Before judging another life, remember... | Echo Buddha","Original Compassion Reflection: Before judging another life, remember...",WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,NO,Original Compassion Reflection: Compassion asks what hurts before... | Echo Buddha,Original Compassion Reflection: Compassion asks what hurts before...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,NO,Original Compassion Reflection: Compassion grows where judgment loosens... | Echo Buddha,Original Compassion Reflection: Compassion grows where judgment loosens...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,/quotes/compassion/compassion-sees-pain-clearly/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,NO,Compassion Buddhist Quote: Seeing Pain Behind Behavior | Echo Buddha,Compassion Buddhist Quote: Seeing Pain Behind Behavior,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/compassion/gentle-self-compassion/,/quotes/compassion/gentle-self-compassion/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/compassion/gentle-self-compassion/,https://echobuddha.com/quotes/compassion/gentle-self-compassion/,NO,Self Compassion Mindfulness Quote: Gentle Inner Speech | Echo Buddha,Self Compassion Mindfulness Quote: Gentle Inner Speech,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,/quotes/compassion/kindness-as-quiet-practice/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,NO,Kindness Quote for Daily Life: A Quiet Practice | Echo Buddha,Kindness Quote for Daily Life: A Quiet Practice,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,NO,Original Compassion Reflection: Kindness does not need an... | Echo Buddha,Original Compassion Reflection: Kindness does not need an...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,NO,Original Compassion Reflection: Let kindness be the echo... | Echo Buddha,Original Compassion Reflection: Let kindness be the echo...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,NO,Original Compassion Reflection: Let your boundaries be clear... | Echo Buddha,Original Compassion Reflection: Let your boundaries be clear...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,/quotes/compassion/loving-kindness-without-harm/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,NO,Loving Kindness Quote: Goodwill Toward Self and Others | Echo Buddha,Loving Kindness Quote: Goodwill Toward Self and Others,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,NO,Original Compassion Reflection: Offer others the patience you... | Echo Buddha,Original Compassion Reflection: Offer others the patience you...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,NO,Original Compassion Reflection: Small kindnesses often reach places... | Echo Buddha,Original Compassion Reflection: Small kindnesses often reach places...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,NO,Original Compassion Reflection: The heart becomes spacious each... | Echo Buddha,Original Compassion Reflection: The heart becomes spacious each...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,NO,Original Compassion Reflection: To understand someone is not... | Echo Buddha,Original Compassion Reflection: To understand someone is not...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,NO,Original Compassion Reflection: When you cannot remove another&#39;s... | Echo Buddha,Original Compassion Reflection: When you cannot remove another&#39;s...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/impermanence/,/quotes/impermanence/,QUOTE,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/quotes/impermanence/,https://echobuddha.com/quotes/impermanence/,YES,Original Impermanence Quotes Inspired by Buddhist Practice | Echo Buddha,Original Impermanence Quotes,CollectionPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,NO,Original Impermanence Reflection: Acceptance begins where the argument... | Echo Buddha,Original Impermanence Reflection: Acceptance begins where the argument...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,NO,"Original Impermanence Reflection: Because this moment will pass,... | Echo Buddha","Original Impermanence Reflection: Because this moment will pass,...",WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,/quotes/impermanence/change-is-how-life-continues/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,NO,Impermanence Buddhist Quote: Change Is How Life Continues | Echo Buddha,Impermanence Buddhist Quote: Change Is How Life Continues,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,NO,Original Impermanence Reflection: Change takes nothing personally; it... | Echo Buddha,Original Impermanence Reflection: Change takes nothing personally; it...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,NO,"Original Impermanence Reflection: Everything changes, including the part... | Echo Buddha","Original Impermanence Reflection: Everything changes, including the part...",WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,NO,"Original Impermanence Reflection: Hold each day carefully, knowing... | Echo Buddha","Original Impermanence Reflection: Hold each day carefully, knowing...",WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/impermanence/meet-change-softly/,/quotes/impermanence/meet-change-softly/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/impermanence/meet-change-softly/,https://echobuddha.com/quotes/impermanence/meet-change-softly/,NO,Buddhist Quote About Change: Meet Change Softly | Echo Buddha,Buddhist Quote About Change: Meet Change Softly,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,NO,Original Impermanence Reflection: No season is asked to... | Echo Buddha,Original Impermanence Reflection: No season is asked to...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,NO,Original Impermanence Reflection: The fading flower does not... | Echo Buddha,Original Impermanence Reflection: The fading flower does not...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,NO,Original Impermanence Reflection: The passing of joy teaches... | Echo Buddha,Original Impermanence Reflection: The passing of joy teaches...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,NO,Original Impermanence Reflection: Today&#39;s certainty may become tomorrow&#39;s... | Echo Buddha,Original Impermanence Reflection: Today&#39;s certainty may become tomorrow&#39;s...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,NO,Original Impermanence Reflection: What changes is not always... | Echo Buddha,Original Impermanence Reflection: What changes is not always...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/letting-go/,/quotes/letting-go/,QUOTE,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/quotes/letting-go/,https://echobuddha.com/quotes/letting-go/,YES,Original Letting Go Quotes Inspired by Buddhist Practice | Echo Buddha,Original Letting Go Quotes,CollectionPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,NO,Original Letting Go Reflection: An open hand can care... | Echo Buddha,Original Letting Go Reflection: An open hand can care...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,/quotes/letting-go/caring-without-clinging/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/letting-go/caring-without-clinging/,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,NO,Letting Go Buddhist Quote: Caring Without Clinging | Echo Buddha,Letting Go Buddhist Quote: Caring Without Clinging,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,/quotes/letting-go/forgiveness-without-approving-harm/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,NO,Buddhist Forgiveness Quote: Release Without Approving Harm | Echo Buddha,Buddhist Forgiveness Quote: Release Without Approving Harm,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,NO,Original Letting Go Reflection: Freedom often sounds like the... | Echo Buddha,Original Letting Go Reflection: Freedom often sounds like the...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,NO,Original Letting Go Reflection: Let the feeling pass through... | Echo Buddha,Original Letting Go Reflection: Let the feeling pass through...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,NO,Original Letting Go Reflection: Letting go begins by admitting... | Echo Buddha,Original Letting Go Reflection: Letting go begins by admitting...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,/quotes/letting-go/open-hands-non-attachment/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,NO,Non Attachment Quote: Hold Life With Open Hands | Echo Buddha,Non Attachment Quote: Hold Life With Open Hands,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,NO,Original Letting Go Reflection: Peace enters when control is... | Echo Buddha,Original Letting Go Reflection: Peace enters when control is...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
