URL,before author,after author,before author URL,after author URL,before source status,after source status,dates corrected?,schema corrected?,trust-page relationship,reason
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/compassion/gentle-self-compassion/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/impermanence/meet-change-softly/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
