URL,page type,current title,purpose,indexability,current responsible party,visible author,author link,visible reviewer,source information,publication date,modified date,correction mechanism,schema type,schema author,schema publisher,organization reference,factual consistency,trust issue,action
https://echobuddha.com/learn/sutta-for-daily-life/,LEARN_HUB,Sutta for Daily Life | Echo Buddha,"Navigation, collection, legal, or utility surface",indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,CollectionPage | BreadcrumbList,NOT_APPLICABLE,NOT_APPLICABLE,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,SUTTA_SOURCE_STUDY,The Buddha's Teaching on Patience | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,SUTTA_SOURCE_STUDY,Dhammacakkappavattana Sutta and the Four Noble Truths | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,SUTTA_SOURCE_STUDY,How to Read a Buddhist Sutta: A Beginner's Guide | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (5 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,SUTTA_SOURCE_STUDY,The Kalama Sutta and Wise Thinking | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,SUTTA_SOURCE_STUDY,Magga-vibhanga Sutta and the Noble Eightfold Path | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,SUTTA_SOURCE_STUDY,The Metta Sutta Explained for Daily Life | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,SUTTA_SOURCE_STUDY,Mindfulness of Breathing Explained Simply | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,SUTTA_SOURCE_STUDY,Right Speech in Daily Life | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/meditation-guide/,MEDITATION_HUB,Meditation Guide for Beginners | Echo Buddha,"Navigation, collection, legal, or utility surface",indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,PRESENT (3 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,HowTo | FAQPage | BreadcrumbList,NOT_APPLICABLE,NOT_APPLICABLE,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/meditation-safety/,TRUST_LEGAL,Meditation Safety and Gentle Practice | Echo Buddha,Meditation safety boundaries,indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage,NOT_APPLICABLE,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/meditation/,MEDITATION_HUB,Beginner Meditation Guides and Mindfulness Practices | Echo Buddha,"Navigation, collection, legal, or utility surface",indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,PRESENT (2 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,CollectionPage | BreadcrumbList,NOT_APPLICABLE,NOT_APPLICABLE,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/meditation/10-minute-meditation-practice/,MEDITATION_RESOURCE,10-Minute Meditation Practice | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (3 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/meditation/5-minute-meditation-practice/,MEDITATION_RESOURCE,5-Minute Meditation Practice | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/meditation/breathing-meditation/,MEDITATION_RESOURCE,Breathing Meditation | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (2 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/meditation/loving-kindness-meditation/,MEDITATION_RESOURCE,Loving-Kindness Meditation | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (2 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/meditation/meditation-for-beginners/,MEDITATION_RESOURCE,Meditation for Beginners | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/meditation/meditation-posture-for-beginners/,MEDITATION_RESOURCE,Meditation Posture for Beginners | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (2 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/meditation/mindfulness-in-daily-life/,MEDITATION_RESOURCE,Mindfulness in Daily Life | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/meditation/walking-meditation/,MEDITATION_RESOURCE,Walking Meditation | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (2 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/meditation/when-meditation-feels-hard/,MEDITATION_RESOURCE,What to Do When Meditation Feels Hard | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (3 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/mindful-living/,HUB_UTILITY,Mindful Living with Buddhist Wisdom | Echo Buddha,"Navigation, collection, legal, or utility surface",indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,CollectionPage | BreadcrumbList | FAQPage,NOT_APPLICABLE,NOT_APPLICABLE,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/privacy-policy/,TRUST_LEGAL,Privacy Policy | Echo Buddha,Privacy and consent disclosure,indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,PrivacyPolicy,NOT_APPLICABLE,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quote-attribution-policy/,TRUST_LEGAL,Quote Attribution Policy | Echo Buddha,Quote provenance rules,indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage,NOT_APPLICABLE,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/,QUOTE_HUB,Original Buddhist-Inspired Quotes | Echo Buddha,"Navigation, collection, legal, or utility surface",indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,CollectionPage | BreadcrumbList,NOT_APPLICABLE,NOT_APPLICABLE,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/awareness/,QUOTE_HUB,Original Awareness Quotes Inspired by Buddhist Practice | Echo Buddha,"Navigation, collection, legal, or utility surface",indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,CollectionPage | BreadcrumbList,NOT_APPLICABLE,NOT_APPLICABLE,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,QUOTE_STORY,Acceptance Mindfulness Quote: Naming the Moment Clearly | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,QUOTE_STORY,Original Awareness Reflection: Anger asks for speed; awareness... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,QUOTE_STORY,Original Awareness Reflection: Awareness does not remove the... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,QUOTE_STORY,Original Awareness Reflection: Clear seeing begins with the... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,QUOTE_STORY,Original Awareness Reflection: Feelings are honest about their... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,QUOTE_STORY,Emotional Balance Quote: Feel Deeply Without Being Ruled | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,QUOTE_STORY,Original Awareness Reflection: Look beneath the reaction and... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,QUOTE_STORY,"Original Awareness Reflection: Name the feeling gently, and... | Echo Buddha",Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,QUOTE_STORY,Original Awareness Reflection: Notice the habit before trying... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,QUOTE_STORY,Buddhist Quote About Anger: One Breath Before Reply | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,QUOTE_STORY,Original Awareness Reflection: Small acts of attention can... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,QUOTE_STORY,Original Awareness Reflection: The body often knows you... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,QUOTE_STORY,Buddhist Quote for Overthinking: Thoughts Are Visitors | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,QUOTE_STORY,Calm Mind Quote: Let Thoughts Pass Without Chasing Them | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,QUOTE_STORY,Original Awareness Reflection: What you can observe clearly... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,QUOTE_STORY,"Original Awareness Reflection: When the mind tightens, let... | Echo Buddha",Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/compassion/,QUOTE_HUB,Original Compassion Quotes Inspired by Buddhist Practice | Echo Buddha,"Navigation, collection, legal, or utility surface",indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,CollectionPage | BreadcrumbList,NOT_APPLICABLE,NOT_APPLICABLE,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,QUOTE_STORY,Original Compassion Reflection: A gentle response can end... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,QUOTE_STORY,"Original Compassion Reflection: Before judging another life, remember... | Echo Buddha",Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,QUOTE_STORY,Original Compassion Reflection: Compassion asks what hurts before... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,QUOTE_STORY,Original Compassion Reflection: Compassion grows where judgment loosens... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
