URL,Page family,Before index state,After index state,Before sitemap,After sitemap,Phase 3 action,Primary owner,Canonical target,Rationale,Confidence,Human review,Rollback available
https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/mindfulness/listen-before-answering/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/mindfulness/listen-before-answering/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/patience/,quote category,indexable,indexable,in sitemap,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/patience/,"Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5.",High,No,Not applicable
https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/patience/family-kindness-and-patience/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/patience/family-kindness-and-patience/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/patience/patience-softens-the-wait/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/patience/patience-softens-the-wait/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/practice/,quote category,indexable,indexable,in sitemap,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/practice/,"Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5.",High,No,Not applicable
https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/renewal/,quote category,indexable,indexable,in sitemap,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/renewal/,"Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5.",High,No,Not applicable
https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/renewal/begin-again-without-shame/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/renewal/begin-again-without-shame/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/renewal/evening-release-reflection/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/renewal/evening-release-reflection/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/wisdom/,quote category,indexable,indexable,in sitemap,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/,"Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5.",High,No,Not applicable
https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/wisdom/wise-silence/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/wisdom/wise-silence/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/search/,hub/utility,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/search/,https://echobuddha.com/search/,Utility/error route has no independent search-result purpose.,High,No,Not applicable
https://echobuddha.com/start-here/,hub/utility,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/start-here/,https://echobuddha.com/start-here/,Distinct route purpose remains valid under the Phase 2 ownership architecture; no indexability change justified.,High,No,Not applicable
https://echobuddha.com/terms-of-use/,trust/policy,indexable,indexable,in sitemap,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/about/,https://echobuddha.com/terms-of-use/,"Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5.",High,No,Not applicable
https://echobuddha.com/tools/,hub/utility,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/tools/,https://echobuddha.com/tools/,Distinct route purpose remains valid under the Phase 2 ownership architecture; no indexability change justified.,High,No,Not applicable
